证券代码,证券名称,candle_end_time,open,最高价,最低价,close,涨跌,涨跌幅%,成交量,成交额
399019,创业200,2018-12-07,2194.95,2198.65,2174.88,2183.02,2.25,0.1,1619134800,11667215871
399019,创业200,2018-12-10,2161.85,2172.68,2147.17,2152.31,-30.71,-1.41,1426823700,10673960045
399019,创业200,2018-12-11,2163.87,2172.43,2155.27,2172.43,20.12,0.94,1326352200,9833011522
399019,创业200,2018-12-12,2181.65,2181.65,2159.3,2166.1,-6.33,-0.29,1326773300,9702702886
399019,创业200,2018-12-13,2168.67,2200.11,2153.16,2188.13,22.03,1.02,1588296000,11760667806
399019,创业200,2018-12-14,2179.08,2183.89,2120.1,2122.59,-65.55,-3,1548254600,11423462903
399019,创业200,2018-12-17,2114.96,2117.84,2086.91,2114.46,-8.13,-0.38,1206373900,9135847411
399019,创业200,2018-12-18,2097.94,2122.49,2078.58,2098.99,-15.47,-0.73,1186754100,8845013957
399019,创业200,2018-12-19,2101.84,2105.48,2065.91,2072.34,-26.65,-1.27,1166074200,8374837773
399019,创业200,2018-12-20,2069.06,2088.65,2065.31,2086.66,14.31,0.69,1186173800,8496503309
399019,创业200,2018-12-21,2079.35,2091,2059.54,2077.09,-9.56,-0.46,1169434700,8725988678
399019,创业200,2018-12-24,2070.9,2098.16,2068.58,2098.16,21.06,1.01,1133126600,8533004422
399019,创业200,2018-12-25,2065.56,2083.82,2020.17,2079.21,-18.95,-0.9,1572997000,11292764384
399019,创业200,2018-12-26,2075.72,2086.87,2065.17,2066.74,-12.47,-0.6,1293713700,9582378477
399019,创业200,2018-12-27,2097.43,2097.43,2031.82,2032.51,-34.23,-1.66,1302653100,9646896349
399019,创业200,2018-12-28,2040.52,2048.17,2021.26,2038.17,5.66,0.28,1268977800,9477776943
399019,创业200,2019-01-02,2043.92,2043.92,2028.47,2034.33,-3.84,-0.19,1018384000,8743292533
399019,创业200,2019-01-03,2032.63,2053.58,2016.28,2017.41,-16.92,-0.83,1190514800,9771462974
399019,创业200,2019-01-04,1992.79,2079.6,1992.26,2079.4,61.99,3.07,1645156700,12859422314
399019,创业200,2019-01-07,2090.18,2131.26,2086.9,2129.8,50.41,2.42,1986975400,15503690993
399019,创业200,2019-01-08,2123.02,2134.31,2112.6,2119.48,-10.32,-0.48,1987933600,14330101957
399019,创业200,2019-01-09,2120.22,2152.35,2109.44,2117.3,-2.18,-0.1,2085990100,15766755043
399019,创业200,2019-01-10,2116.24,2134.4,2108.9,2114.92,-2.38,-0.11,1783064100,13142698918
399019,创业200,2019-01-11,2124.62,2140.02,2117.09,2140.02,25.09,1.19,1753373500,13255810545
399019,创业200,2019-01-14,2139.46,2139.46,2113.7,2122.16,-17.86,-0.83,1684875600,12327254049
399019,创业200,2019-01-15,2120.65,2156.27,2116.95,2155.89,33.73,1.59,1741012900,13384888774
399019,创业200,2019-01-16,2155.96,2168.93,2144.03,2144.26,-11.63,-0.54,1655925200,12914461209
399019,创业200,2019-01-17,2140.17,2140.2,2108.96,2111.93,-32.32,-1.51,1569226700,12049442425
399019,创业200,2019-01-18,2115.48,2122.49,2091.14,2119.37,7.43,0.35,1468685300,11161320271
399019,创业200,2019-01-21,2124.03,2148.84,2121.74,2137.34,17.97,0.85,1470011100,11252929928
399019,创业200,2019-01-22,2133.72,2133.72,2103.73,2110.15,-27.19,-1.27,1475548400,11625077399
399019,创业200,2019-01-23,2105.45,2114.71,2100.97,2114.18,4.03,0.19,1215421700,9723658061
399019,创业200,2019-01-24,2115.27,2145.59,2107.92,2136.95,22.76,1.08,1515739200,12930046212
399019,创业200,2019-01-25,2136.84,2141.74,2117.39,2117.39,-19.56,-0.92,1532214400,12863708441
399019,创业200,2019-01-28,2133.74,2134.52,2092.37,2095.62,-21.77,-1.03,1555083400,12516990922
399019,创业200,2019-01-29,2086.48,2086.48,2019.34,2052.88,-42.74,-2.04,1599738700,12075862247
399019,创业200,2019-01-30,2032.94,2054.8,2015.78,2015.78,-37.1,-1.81,1240451700,9452938718
399019,创业200,2019-01-31,2009.56,2024.21,1974.29,1989.53,-26.25,-1.3,1503907400,10821289556
399019,创业200,2019-02-01,2001.98,2050.03,1997.19,2050.03,60.5,3.04,1305264500,10274604629
399019,创业200,2019-02-11,2058.32,2110.03,2057.44,2110.03,60,2.93,1477305100,11857097831
399019,创业200,2019-02-12,2109.12,2148.16,2109.12,2143.98,33.95,1.61,1709184400,14006410710
399019,创业200,2019-02-13,2149.11,2196.49,2146.9,2193.61,49.63,2.31,2117765000,18569152950
399019,创业200,2019-02-14,2192.82,2213.03,2185.1,2203.94,10.34,0.47,2134528900,17751470207
399019,创业200,2019-02-15,2198.39,2220.62,2198.39,2204.2,0.26,0.01,2063193600,17364753395
399019,创业200,2019-02-18,2231.09,2293.49,2226.51,2293.49,89.28,4.05,2899646700,24618513308
399019,创业200,2019-02-19,2300.47,2313.9,2271.26,2305.91,12.42,0.54,3401635100,27404463007
399019,创业200,2019-02-20,2294.06,2305.9,2270.89,2303.28,-2.63,-0.11,2878129000,22184163361
399019,创业200,2019-02-21,2292.69,2345.52,2280.24,2288.14,-15.14,-0.66,3233842000,26447392874
399019,创业200,2019-02-22,2281.65,2350.27,2281.65,2350.27,62.13,2.72,2970677400,25440030207
399019,创业200,2019-02-25,2403.36,2483.77,2383.56,2481.68,131.41,5.59,4519471600,40411536273
399019,创业200,2019-02-26,2475.57,2538.77,2459.78,2477.82,-3.86,-0.16,4552738900,40732435006
399019,创业200,2019-02-27,2477.24,2504.2,2431.41,2461.44,-16.38,-0.66,3796757300,32516218751
399019,创业200,2019-02-28,2472.24,2503.11,2468.71,2487.43,25.98,1.06,2864701100,25277632914
399019,创业200,2019-03-01,2504.73,2504.73,2464.49,2500.46,13.04,0.52,2780461200,24831849803
399019,创业200,2019-03-04,2542.59,2604.47,2533.57,2563.31,62.85,2.51,4142698000,38873589290
399019,创业200,2019-03-05,2554.28,2664.62,2554.28,2664.62,101.32,3.95,4404581100,41729803981
399019,创业200,2019-03-06,2698.37,2718.63,2643,2718.63,54,2.03,5086193600,48492384204
399019,创业200,2019-03-07,2708.26,2793.76,2696.32,2766.63,48,1.77,5281903100,50421184591
399019,创业200,2019-03-08,2667.85,2810.03,2661.94,2661.94,-104.69,-3.78,5231402200,50528986619
399019,创业200,2019-03-11,2730.33,2801.53,2678.7,2801.53,139.59,5.24,4792260200,46432475264
399019,创业200,2019-03-12,2838.01,2889.69,2810.2,2863.89,62.36,2.23,5428096700,54268267447
399019,创业200,2019-03-13,2859.92,2866.1,2741.59,2767.1,-96.78,-3.38,4798823000,48634838920
399019,创业200,2019-03-14,2733.85,2758.01,2635.93,2669.5,-97.6,-3.53,3785162700,34912152755
399019,创业200,2019-03-15,2707,2717.55,2662.59,2695.99,26.48,0.99,3186186800,29616920659
399019,创业200,2019-03-18,2709.1,2752.42,2677.1,2752.42,56.44,2.09,2977125300,28307440626
399019,创业200,2019-03-19,2752.29,2785.62,2739.26,2765.19,12.77,0.46,3154946800,31171903670
399019,创业200,2019-03-20,2757.59,2765.99,2687.77,2746.63,-18.56,-0.67,3115339800,30412518191
399019,创业200,2019-03-21,2753.78,2808.93,2741.56,2786.89,40.26,1.47,3674420900,35912708100
399019,创业200,2019-03-22,2785.86,2796.13,2734.61,2790.44,3.55,0.13,3277925000,32053318001
399019,创业200,2019-03-25,2736.29,2820.73,2736.29,2783.37,-7.07,-0.25,3656950500,34313777063
399019,创业200,2019-03-26,2805.81,2805.81,2684.5,2691.93,-91.44,-3.29,3721332000,35577548163
399019,创业200,2019-03-27,2718.67,2718.67,2650.23,2706.35,14.42,0.54,3035773600,28346370220
399019,创业200,2019-03-28,2690.11,2749.79,2676.71,2676.71,-29.64,-1.1,3055831100,30385480811
399019,创业200,2019-03-29,2687.25,2760.44,2652.05,2760.44,83.72,3.13,3220684900,32153624330
399019,创业200,2019-04-01,2803.95,2878.56,2803.52,2878.56,118.12,4.28,4090467400,40999197943
399019,创业200,2019-04-02,2902.01,2934.76,2882.38,2892.3,13.75,0.48,4497425500,46856051879
399019,创业200,2019-04-03,2866.2,2911.22,2866.2,2911.22,18.92,0.65,3844106900,38562439690
399019,创业200,2019-04-04,2931.89,2931.89,2884.02,2906.31,-4.92,-0.17,3840957300,39278425032
399019,创业200,2019-04-08,2930.43,2930.43,2821.43,2863.96,-42.34,-1.46,3804879700,39460333422
399019,创业200,2019-04-09,2857.95,2907.03,2849.19,2899.69,35.73,1.25,3176426200,33302749703
399019,创业200,2019-04-10,2868.4,2915.62,2858.48,2886.69,-13,-0.45,3784339400,38477638615
399019,创业200,2019-04-11,2883.12,2889.48,2811.57,2811.57,-75.12,-2.6,3334982100,33872612486
399019,创业200,2019-04-12,2817.48,2828.61,2780.57,2807.36,-4.21,-0.15,2761571300,26254864809
399019,创业200,2019-04-15,2855.61,2864.99,2778.15,2778.15,-29.22,-1.04,2881114100,28901531141
399019,创业200,2019-04-16,2755.77,2860.17,2753.14,2860.17,82.03,2.95,3105964800,31995844920
399019,创业200,2019-04-17,2860.46,2899.51,2860.46,2880.96,20.79,0.73,3668806700,37112532771
399019,创业200,2019-04-18,2874.86,2896.1,2861.39,2868.68,-12.28,-0.43,3612982900,34521942574
399019,创业200,2019-04-19,2867.74,2898.9,2843.45,2898.9,30.22,1.05,3487857800,33498196927
399019,创业200,2019-04-22,2909.3,2910.11,2858.55,2868.86,-30.04,-1.04,3662032500,34881472262
399019,创业200,2019-04-23,2858.43,2859.08,2790.07,2795.63,-73.23,-2.55,3180315700,29828771987
399019,创业200,2019-04-24,2805.25,2842.77,2769.36,2842.77,47.13,1.69,2734100100,26273509802
399019,创业200,2019-04-25,2821.78,2837.15,2716.28,2716.28,-126.49,-4.45,3115935500,29426590196
399019,创业200,2019-04-26,2705.34,2747.24,2700.38,2703.77,-12.51,-0.46,2643836000,25347693526
399019,创业200,2019-04-29,2719.31,2719.31,2592.16,2595.69,-108.07,-4,3068992200,28262745864
399019,创业200,2019-04-30,2598.73,2632.64,2582.11,2613.63,17.94,0.69,2300415800,20958996494
399019,创业200,2019-05-06,2499.36,2513.23,2383.31,2397.69,-215.95,-8.26,2535379900,22565016433
399019,创业200,2019-05-07,2419.12,2439.15,2368.8,2415.85,18.16,0.76,2342901500,20304256081
399019,创业200,2019-05-08,2351.46,2465.83,2351.46,2423.36,7.51,0.31,2352973700,20216303646
399019,创业200,2019-05-09,2410.57,2448.35,2410.57,2416.14,-7.22,-0.3,2134643800,18583913369
399019,创业200,2019-05-10,2461.58,2521.12,2397.51,2520.98,104.85,4.34,3045269400,27169338430
399019,创业200,2019-05-13,2489.38,2526.05,2482.8,2500.02,-20.96,-0.83,2309786300,20447920802
399019,创业200,2019-05-14,2475.58,2513.34,2468.98,2486.33,-13.7,-0.55,2360380500,21424868360
399019,创业200,2019-05-15,2517.94,2541.25,2502.17,2538.41,52.08,2.09,2449145800,22463685442
399019,创业200,2019-05-16,2537.57,2544.38,2520.87,2540.34,1.94,0.08,2421495300,22443518330
399019,创业200,2019-05-17,2551.21,2556.26,2439.06,2451.45,-88.9,-3.5,2893581700,26871303457
399019,创业200,2019-05-20,2460.74,2467.83,2412.04,2467.83,16.39,0.67,2482603100,23312081947
399019,创业200,2019-05-21,2465.43,2518.8,2456.8,2507.64,39.81,1.61,2637023700,24255841729
399019,创业200,2019-05-22,2512.61,2544.87,2491.38,2511.93,4.3,0.17,2818414000,26534240599
399019,创业200,2019-05-23,2506.71,2506.71,2437.36,2445.53,-66.41,-2.64,2963780000,27579910183
399019,创业200,2019-05-24,2428.73,2441.17,2396.18,2399.42,-46.1,-1.89,2309439000,20486413108
399019,创业200,2019-05-27,2408.82,2491.8,2391.73,2488.58,89.16,3.72,2422942000,22166831437
399019,创业200,2019-05-28,2490.61,2515.69,2476.3,2485.11,-3.47,-0.14,2573130300,23576029717
399019,创业200,2019-05-29,2475.65,2520.74,2475.65,2500.81,15.7,0.63,2301140300,21678058785
399019,创业200,2019-05-30,2489.01,2489.53,2444.01,2476.55,-24.25,-0.97,2388840600,21767426647
399019,创业200,2019-05-31,2475.74,2508.05,2471.47,2477.47,0.91,0.04,2157396900,20576025743
399019,创业200,2019-06-03,2487.62,2487.62,2422.69,2436.62,-40.85,-1.65,2552392900,23944720964
399019,创业200,2019-06-04,2433.19,2440.8,2380.17,2395.11,-41.51,-1.7,2244392300,21285903074
399019,创业200,2019-06-05,2426.94,2426.94,2388.63,2398.94,3.82,0.16,2019200000,19455630214
399019,创业200,2019-06-06,2387.03,2387.03,2321.54,2329.69,-69.25,-2.89,2057336200,18133984081
399019,创业200,2019-06-10,2339.85,2381.69,2328.6,2369.6,39.91,1.71,1830783600,16557523316
399019,创业200,2019-06-11,2376.05,2463.72,2363.71,2462.57,92.97,3.92,2919394600,25820780619
399019,创业200,2019-06-12,2454.92,2479.1,2448.1,2451.37,-11.2,-0.46,2672488800,24479435389
399019,创业200,2019-06-13,2448.42,2485.3,2446.86,2477.81,26.44,1.08,2569077000,22638795245
399019,创业200,2019-06-14,2486.51,2487.15,2408.14,2410.3,-67.51,-2.72,2398615100,21315415125
399019,创业200,2019-06-17,2410.85,2422.77,2394.52,2409.92,-0.37,-0.02,1771925000,16242721063
399019,创业200,2019-06-18,2411.03,2423.27,2393.38,2407.99,-1.94,-0.08,1682160500,15796950396
399019,创业200,2019-06-19,2473.43,2480.05,2452.92,2454.01,46.02,1.91,2619957200,24349475590
