candle_end_time,50_open,50_close,50_amp,300_open,300_close,300_amp,500_open,500_close,500_amp,1000_open,1000_close,1000_amp,chuang_open,chuang_close,chuang_amp,50_mom,300_mom,500_mom,1000_mom,chuang_mom,pos,trade_time,strategy_amp_adjust,50_net,300_net,500_net,1000_net,chuang_net,strategy_net
2012-02-28,1826.9,1839.06,0.00582473296470698,2652.34,2662.46,0.0022171446639840386,3748.34,3745.58,-0.004980966068330872,3923.23,3907.7,-0.008799230923373869,757.45,747.77,-0.01657087996633222,0.05407775504238521,0.08042982477498306,0.13692255857507551,0.14706987448190034,0.152756366775606,chuang,,-0.01657087996633222,1.0069316688567673,1.038846619064341,1.0218943451203575,1.0451916955979823,0.8366938190932283,1.422352278454365
2012-02-29,1835.77,1822.77,-0.008857786042869686,2655.86,2634.14,-0.01063677951969233,3733.63,3696.14,-0.013199557878886603,3896.11,3858.54,-0.012580290196279154,747.22,735.34,-0.016622758334781995,0.06365832594183263,0.08445897265941826,0.13162269650330805,0.1389044670212578,0.12993638403147,chuang,,-0.016681760969281867,0.9980124835742443,1.027796636622576,1.0084057915658344,1.0320428807566187,0.8227856599382357,1.3986249377310758
2012-03-01,1814.32,1818.28,-0.002463283903070601,2622.74,2633.35,-0.0002999081294084993,3679.04,3715.67,0.00528389076171365,3843.99,3887.17,0.007419904938137156,734.25,743.15,0.010620937253515317,0.03197611723441196,0.0591696698629256,0.1164370596277211,0.1244182178446942,0.11684700931770364,1000,2012-03-01,0.011172449406208873,0.9955540954883924,1.0274883920558742,1.0137340976119478,1.039700540823914,0.8315244148055319,1.4142510040861382
2012-03-02,1821.04,1843.85,0.014062740612006852,2637.96,2679.93,0.017688495642432578,3719.96,3794.42,0.021194024227124686,3891.39,3961.58,0.019142460967747743,743.85,757.67,0.019538451187512518,0.04043584491504859,0.06936702193456723,0.12159737514964308,0.12581027432101788,0.11413866627453872,1000,,0.019142460967747743,1.0095543144984669,1.0456631160014045,1.0352192026365976,1.059602967844782,0.8477711139954347,1.4413232487304553
2012-03-05,1847.45,1827.94,-0.008628684545922805,2687.74,2662.7,-0.006429272406368813,3805.68,3798.38,0.0010436377628202376,3971.62,3981.73,0.0050863544343418,759.65,759.37,0.0022437208811223464,0.03576568715223094,0.06324271658573966,0.11310774496616771,0.11938162762715487,0.10613101047326334,1000,,0.0050863544343418,1.0008431887866842,1.038940262983339,1.0362995964892656,1.064992484098921,0.8496732757463188,1.4486543296279553
2012-03-06,1822.52,1794.26,-0.01842511242163314,2654.8,2621.05,-0.015642017501032668,3786.16,3760.59,-0.009948978248621732,3973.32,3954.19,-0.006916591531821559,758.08,750.84,-0.011232995772811671,0.035934919920093344,0.06635610976626882,0.12027680795033424,0.13093181558174116,0.1145350908443179,1000,,-0.006916591531821559,0.9824025405168637,1.0226891412072263,1.0259894743447384,1.057626366101949,0.8401288994315893,1.438634579359114
2012-03-07,1777.84,1776.36,-0.00997625762152643,2596.48,2603.0,-0.006886553098948922,3718.76,3732.71,-0.0074137302923211745,3912.03,3939.3,-0.0037656258298159884,743.05,749.27,-0.0020909914229396698,-0.0031985455035183907,0.029569977533778546,0.08335171469038061,0.09629641998396998,0.08229091434349267,1000,,-0.0037656258298159884,0.9726018396846254,1.0156463381325842,1.018383065099186,1.053643740939461,0.8383721971087141,1.433217219827413
2012-03-08,1782.69,1798.1,0.012238510211894038,2612.4,2635.79,0.012597003457548883,3741.48,3791.83,0.01583835872596584,3947.31,3993.56,0.013774020765110473,751.98,761.7,0.01658948042761632,0.01124796130701311,0.0421313996749999,0.0927936366125337,0.10081536570171612,0.09158916006248319,1000,,0.013774020765110473,0.9845050372317126,1.0284404385656873,1.0345125814046756,1.0681566517061898,0.8522803562637068,1.4529583835742297
2012-03-09,1803.91,1811.49,0.007446749346532444,2644.1,2664.3,0.010816491450381216,3802.09,3848.11,0.014842437556536137,4002.38,4053.9,0.015109326014884017,764.48,777.69,0.02099251673887359,0.018652436007017936,0.05157837402609711,0.10316980244995322,0.111138520236157,0.11281390856406959,1000,,0.015048419455323092,0.9918363994743757,1.0395645557766593,1.0498672697956255,1.0842957787917855,0.8701718659087858,1.474823110781383
2012-03-12,1810.1,1796.94,-0.008032062004206475,2663.24,2654.4,-0.003715797770521334,3852.61,3871.12,0.005979558796396001,4060.52,4078.68,0.006112632280026675,779.51,786.05,0.010749784618549585,0.01605844368801379,0.04834951302932877,0.09978749275543475,0.10231615361746971,0.09943213606355594,chuang,2012-03-12,0.010689139631472555,0.9838699080157687,1.0357017441179914,1.0561450128637804,1.0909236801703248,0.8795260260484267,1.4905877009442479
2012-03-13,1795.68,1813.2,0.009048716150789726,2653.68,2681.07,0.010047468354430489,3867.97,3910.06,0.01005910434189583,4074.99,4114.57,0.00879941549717067,785.53,792.38,0.008052922842058496,0.030824682486441102,0.06302659281316036,0.1093533221926839,0.11103700423399276,0.1124245402218167,1000,2012-03-13,0.008738887532240946,0.992772667542707,1.0461079246166451,1.0667688857483502,1.100523170907846,0.886608781273777,1.5036137792197413
2012-03-14,1823.12,1776.41,-0.020290094859916175,2694.48,2605.11,-0.02833197193657755,3924.49,3734.32,-0.044945601857771966,4126.94,3919.62,-0.04738040670106469,795.12,756.46,-0.045331785254549506,0.0018272359672224514,0.02176803511125236,0.043645459245699625,0.03968976045029304,0.04375301828216638,chuang,2012-03-14,-0.048678670989168116,0.9726292159439334,1.016469624253775,1.0188223161352457,1.0483799354862868,0.8464172223962763,1.4304198587663237
2012-03-15,1774.56,1760.48,-0.008967524389076886,2602.66,2585.55,-0.007508320186095818,3726.37,3689.01,-0.012133400458450239,3907.14,3869.06,-0.012899209617258767,754.53,746.44,-0.01324590857414798,-0.0007946057620269453,0.019510502470357682,0.03125628983562567,0.02469940145134797,0.03409390022581493,chuang,,-0.01324590857414798,0.9639071397284275,1.0088376448554373,1.006460536977571,1.034856662939921,0.8352056572528309,1.4114726480944593
2012-03-16,1764.76,1780.08,0.011133327274379656,2591.8,2623.52,0.014685463441047375,3693.32,3786.62,0.026459673462527755,3872.74,3971.51,0.026479299881625007,748.05,765.56,0.025614918814639953,0.008172627644210229,0.03406658809896368,0.06207314370980366,0.055385334924224594,0.066536639732516,chuang,,0.025614918814639953,0.9746386333771353,1.023652893206914,1.0330911541389178,1.062258942852405,0.8565993823568903,1.4476274053844838
2012-03-19,1775.96,1778.98,-0.0006179497550671265,2617.66,2630.01,0.002473775690675195,3788.39,3829.7,0.011376900771664422,3970.25,4040.96,0.017487051524483155,764.95,779.56,0.018287266837347715,0.005408582521857497,0.03514765557659083,0.07140659008633476,0.07140092161011347,0.08107058660379973,chuang,,0.018287266837347715,0.9740363556723609,1.0261851808498186,1.0448445296876407,1.0808347197184078,0.872264243834758,1.4741005540278072
2012-03-20,1774.99,1755.73,-0.013069286894737409,2622.66,2584.45,-0.017323128048942982,3819.72,3746.28,-0.021782385043214725,4028.37,3949.49,-0.022635710326259217,777.39,755.58,-0.030760942069885444,-0.013601582075800311,0.008585533376261001,0.03537020147583125,0.033827540533890144,0.0253772663120182,chuang,,-0.030819096413361224,0.9613063950941743,1.0084084435600296,1.0220853238316878,1.0563692580922985,0.8454325739605245,1.428670106930235
2012-03-21,1765.73,1758.62,0.0016460389695454047,2597.38,2587.79,0.0012923445994312832,3757.0,3760.05,0.0036756462410711954,3959.06,3965.64,0.004089135559274704,758.89,751.79,-0.005016014187776419,-0.02040930004567587,-0.0037305388299428976,0.019259962049335888,0.017937449945581774,-0.01022960661435568,500,2012-03-21,0.0007517728334758278,0.9628887428821725,1.0097116547660852,1.0258421479102837,1.0606888951892883,0.8411918721747302,1.4297441423046242
2012-03-22,1759.32,1760.34,0.0009780395992311508,2586.94,2583.75,-0.0015611776844334235,3754.87,3742.39,-0.004696746053908907,3960.41,3956.74,-0.002244278351035467,750.45,750.85,-0.0012503491666554511,-0.021837700873508115,-0.008636897316461223,0.01121351891031619,0.01453831242756487,-0.007993129871845639,500,,-0.004756464249145664,0.9638304862023652,1.008135315462952,1.0210240278501526,1.0583084140646315,0.8401400886183592,1.4229436154063269
2012-03-23,1756.19,1747.92,-0.007055455196155247,2575.33,2552.94,-0.011924528301886728,3727.15,3670.13,-0.019308516749991234,3941.92,3873.49,-0.021040048120422372,748.87,737.89,-0.017260438170073944,-0.043137426644477506,-0.03590607321696959,-0.023077967328838378,-0.017317181454937547,-0.032008815542641234,1000,2012-03-23,-0.021098785717535096,0.957030223390276,0.9961137773615826,1.0013095683062645,1.0360415541064636,0.8256389025645615,1.3929212329767342
2012-03-26,1747.85,1749.89,0.0011270538697423227,2551.43,2555.44,0.0009792631240843619,3661.39,3666.28,-0.0010490091631630838,3863.5,3860.82,-0.003270952035502761,735.16,737.21,-0.0009215465719821792,-0.042944416186741496,-0.038067884527793416,-0.02604713189332486,-0.02069049485210739,-0.03045885555716288,empty,2012-03-26,,0.9581088480070084,0.9970892348511452,1.0002591853939482,1.0326527118761937,0.824878037864208,
2012-03-27,1757.0,1749.19,-0.0004000251444377101,2565.55,2547.14,-0.0032479729518205547,3681.74,3652.88,-0.0036549308836204553,3872.74,3852.9,-0.00205137768660546,739.44,735.73,-0.0020075690780103628,-0.04886735614933713,-0.043313326772984495,-0.024749171022912297,-0.01402359444174317,-0.01610120759056921,empty,,0.0,0.9577255803766973,0.9938507159857972,0.9966033072056268,1.0305343511450382,0.823222038222262,1.3929212329767342
2012-03-28,1743.41,1708.85,-0.023062103030545678,2538.46,2474.9,-0.028361220820213973,3638.77,3490.01,-0.044586737040362645,3835.22,3663.07,-0.049269381504840504,732.68,698.49,-0.05061639460128042,-0.06249828557634818,-0.060452367755700065,-0.055768991434307025,-0.05065905757099831,-0.050112872956727506,empty,,0.0,0.9356384143670607,0.9656638963673964,0.9521680176136939,0.9797605610446302,0.7815535066911337,1.3929212329767342
2012-03-29,1702.06,1688.09,-0.012148520935131857,2463.69,2443.12,-0.01284092286557037,3471.36,3425.7,-0.018426881298334474,3636.35,3580.75,-0.022472953014820995,692.37,683.96,-0.020802015776890115,-0.0716006335657875,-0.07223878329883993,-0.07803976133510249,-0.07882855650769072,-0.07964744667967427,empty,,0.0,0.924271791502409,0.9532638807600764,0.9346225305770558,0.9577424479904996,0.7652956183144609,1.3929212329767342
2012-03-30,1693.65,1705.63,0.010390441267942085,2447.94,2454.9,0.004821703395658128,3422.81,3416.86,-0.0025804944974748834,3575.35,3560.49,-0.005658032535083457,682.28,678.52,-0.00795368150184228,-0.07496271388670439,-0.08396861112043963,-0.09950400851777086,-0.10124495781985976,-0.10446500455343355,empty,,0.0,0.9338753832676303,0.9578602364508955,0.9322107422796857,0.9523235100595387,0.7592087007116323,1.3929212329767342
2012-04-05,1698.74,1735.28,0.0173836060575856,2449.21,2512.83,0.02359770255407545,3420.03,3531.55,0.033565905539003627,3562.15,3676.55,0.03259663697974169,677.76,697.75,0.028341095325119303,-0.05069094171581123,-0.05628497389867426,-0.07024836904153875,-0.07664507638639484,-0.08114621330840044,empty,,0.0,0.9501095050372317,0.9804635373990401,0.96350123999749,0.9833660538042229,0.7807255068701606,1.3929212329767342
2012-04-06,1732.51,1737.51,0.0012850952007745775,2509.45,2519.83,0.0027857037682612606,3530.63,3554.03,0.0063654769152354795,3675.84,3713.28,0.00999034420856515,697.86,701.9,0.005947689000358247,-0.0316286379900349,-0.03861811106236057,-0.054927551261903074,-0.06092524638421515,-0.06518033136220769,empty,,0.0,0.9513304862023653,0.9831948183698154,0.9696343848984948,0.9931902191647455,0.7853690193796714,1.3929212329767342
2012-04-09,1730.45,1721.43,-0.009254622994975481,2510.53,2495.15,-0.009794311521015286,3544.01,3512.91,-0.011569964237780894,3702.71,3666.37,-0.01263303602206145,699.87,689.72,-0.017352899273400668,-0.030922785921772555,-0.04143296196696111,-0.05888483166385816,-0.06928388292336207,-0.07947735796174937,empty,,0.0,0.9425262812089356,0.9735651020328534,0.9584157497414967,0.9806432113492781,0.7717405898939265,1.3929212329767342
2012-04-10,1719.58,1736.24,0.00860331236239631,2490.28,2519.79,0.009875157806143786,3496.13,3554.04,0.011708241884933024,3647.14,3710.36,0.011998243494246497,686.48,697.17,0.01080148466044184,-0.034402980924308935,-0.04400957587668208,-0.06271114475068762,-0.07091417181662474,-0.08471839306813722,empty,,0.0,0.9506351292159438,0.9831792110499824,0.9696371131657996,0.9924092073800265,0.7800765340375061,1.3929212329767342
2012-04-11,1721.19,1734.59,-0.00095032944754192,2494.52,2520.04,9.921461709105905e-05,3513.5,3566.48,0.003500241978143137,3667.46,3739.42,0.00783212410655576,689.85,698.49,0.0018933689057190062,-0.04245124179542814,-0.0541455541793342,-0.0731865773067818,-0.0775746811712178,-0.101840064807314,empty,,0.0,0.9497317126587822,0.9832767567989387,0.973031077692868,1.0001818794567154,0.7815535066911337,1.3929212329767342
2012-04-12,1736.68,1770.95,0.02096172582569955,2522.83,2570.44,0.01999968254472151,3568.81,3640.41,0.020729122271819778,3740.79,3818.15,0.021054067208283733,699.42,713.12,0.020945181749201902,-0.014463476799447927,-0.031630500301386366,-0.05959773915559319,-0.06387605794031392,-0.09278035748362057,empty,,0.0,0.9696397284275077,1.0029419797885208,0.9932011578766441,1.0212397759673046,0.7979232869355055,1.3929212329767342
2012-04-13,1771.3,1777.07,0.0034557723255879136,2575.05,2580.45,0.003894274910132056,3653.6,3675.03,0.009509917838924853,3823.76,3850.73,0.008532928250592597,715.04,718.96,0.008189365043751451,-0.01992609750716967,-0.03752979220982677,-0.06010905203500705,-0.06412334703261813,-0.09265756329034047,empty,,0.0,0.9729905825667979,1.0068477115767294,1.002646419285576,1.0299539417022847,0.8044577720091304,1.3929212329767342
2012-04-16,1767.67,1770.68,-0.0035958065804947426,2564.23,2574.04,-0.002484062857253555,3644.67,3685.48,0.002843514202605091,3822.88,3868.56,0.004630290879910959,714.85,716.23,-0.00379715144097037,-0.003225606701155681,-0.011926559723006047,-0.01307868634717968,-0.01302677300350541,-0.05318192634111518,empty,,0.0,0.9694918966272449,1.004346638573491,1.0054974586190057,1.0347229280452774,0.8014031240209462,1.3929212329767342
2012-04-17,1769.46,1749.4,-0.012017981792305732,2572.36,2541.88,-0.012493978337554945,3679.92,3631.56,-0.014630387357956076,3864.33,3815.25,-0.013780321359885828,716.53,709.14,-0.0098990547729082,-0.006293738071435073,-0.01689002339927681,-0.015573283889173561,-0.013907770879748593,-0.04997052676705438,empty,,0.0,0.9578405606657906,0.9917983534277576,0.9907866413119691,1.0204641135783714,0.793469990601083,1.3929212329767342
2012-04-18,1754.76,1789.63,0.022996455927746684,2550.91,2599.91,0.022829559223881413,3637.55,3714.02,0.022706495280265138,3818.11,3904.49,0.023390341393093372,710.14,723.46,0.020193473785148353,0.005364927418992416,-0.00899935963895837,-0.01917277149542329,-0.016875193566175173,-0.05499242384659586,empty,,0.0,0.9798674989049496,1.0144406726754847,1.0132839335066692,1.04433311757437,0.8094929060555879,1.3929212329767342
2012-04-19,1788.75,1791.38,0.0009778557578941083,2598.33,2596.06,-0.0014808204899400268,3712.53,3704.71,-0.0025067177882724945,3902.26,3901.32,-0.0008118858032674092,723.83,725.12,0.002294529068642248,0.006970286343860099,-0.01290869616465351,-0.032637021176593395,-0.034556145074437716,-0.0698342654830929,empty,,0.0,0.9808256679807271,1.0129384681415583,1.0107439166459773,1.0434852383423294,0.8113503110593921,1.3929212329767342
2012-04-20,1788.02,1815.88,0.013676606861749097,2591.51,2626.84,0.011856428587937229,3696.66,3736.37,0.008545878084924352,3890.64,3932.12,0.007894763823526274,724.13,728.72,0.004964695498676175,0.034259253985521765,0.016401942386194523,-0.0026452907951355353,-0.004398036202142519,-0.03554884989015061,empty,,0.0,0.994240035041612,1.024948300753053,1.0193816109327127,1.051723307852378,0.8153784182965582,1.3929212329767342
2012-04-23,1812.93,1799.91,-0.00879463400665248,2624.75,2606.04,-0.007918259201169509,3731.55,3691.57,-0.011990247218557015,3927.51,3867.25,-0.016497461928933976,724.9,690.43,-0.05254418706773534,0.023478636658289087,0.007052349688344117,-0.018212523769630673,-0.02481062325374972,-0.08161853709147504,empty,,0.0,0.9854960578186597,1.0168324944398923,1.0071589734075785,1.034372542621311,0.7725350221545897,1.3929212329767342
2012-04-24,1795.8,1808.86,0.004972470845764354,2594.8,2604.87,-0.00044895703826497435,3658.62,3666.4,-0.0068182372269792735,3828.31,3832.42,-0.009006399896567263,680.61,681.53,-0.01289051750358472,0.027562857175318367,0.008174165457184301,-0.020305206031439704,-0.03141980519316401,-0.09232203502696945,empty,,0.0,0.9903964082347787,1.016375980334777,1.0002919246016049,1.0250565698604344,0.7625766459293738,1.3929212329767342
2012-04-25,1805.5,1819.22,0.005727364196234097,2598.23,2625.99,0.008107890221008995,3654.75,3718.91,0.014321950687322671,3820.21,3894.92,0.016308233439967346,679.75,682.52,0.001452613971505201,0.040791340564785505,0.02861406848574566,0.013291082332233417,0.005532478462575208,-0.07503828483920372,empty,,0.0,0.9960687691633815,1.0246166452066017,1.014618056218676,1.0417734316908907,0.7636843754195944,1.3929212329767342
2012-04-26,1825.04,1822.21,0.0016435615263683534,2632.72,2631.49,0.002094448189063902,3720.74,3700.03,-0.00507675636140692,3899.52,3870.69,-0.006220923664670863,683.02,678.44,-0.005977846803023934,0.04132831206532983,0.029760041323607656,0.009205516218073972,0.002556451738231713,-0.07971948291531583,empty,,0.0,0.9977058694699956,1.0267626516836394,1.0094670875473697,1.0352926386964594,0.7591191872174731,1.3929212329767342
2012-04-27,1823.37,1822.54,0.00018109877566252486,2630.55,2626.16,-0.002025468460833957,3690.16,3664.64,-0.009564787312535405,3858.76,3837.88,-0.008476524857325196,677.55,685.13,0.00986085726077457,0.04193369502455413,0.031023029751014786,0.00321937758699975,-0.0038983622725738964,-0.06877523004363018,empty,,0.0,0.9978865527814279,1.024682976315892,0.9998117495559745,1.026516954909943,0.7666047531665399,1.3929212329767342
2012-05-02,1846.86,1862.76,0.02206810275768989,2660.67,2683.49,0.021830353063027275,3707.82,3718.26,0.01463172371638155,3875.5,3874.24,0.009473980426693895,692.35,693.61,0.012377213083648364,0.09006641893671197,0.08428219321992803,0.06540095873650786,0.057648365988091754,-0.006986499448811023,empty,,0.0,1.0199080157687253,1.0470521674665416,1.0144407188438695,1.0362421564484292,0.7760931835474197,1.3929212329767342
2012-05-03,1860.54,1864.3,0.0008267302282634059,2679.52,2691.52,0.0029923718739404137,3707.5,3733.82,0.0041847530834315805,3866.26,3892.93,0.004824171966630875,693.4,699.31,0.008217874598116959,0.10438424491585163,0.10167327024460526,0.0899436611495461,0.08718285275431126,0.022442832914205457,empty,,0.0,1.0207512045554095,1.0501853369230167,1.01868590277001,1.0412411668102088,0.7824710200062659,1.3929212329767342
2012-05-04,1862.31,1876.66,0.006629834254143763,2689.62,2715.88,0.009050647961003522,3730.72,3758.0,0.006475941529050733,3889.18,3924.26,0.008047922772821625,699.88,713.19,0.019848136019791074,0.10027379912407719,0.1063098293209499,0.09984020416405692,0.10216852174841118,0.05109650415610467,empty,,-5.999999999994898e-05,1.0275186158563294,1.0596901947013149,1.0252828531128166,1.04962099530858,0.7980016112428949,1.3928376577027557
2012-05-07,1864.38,1866.62,-0.005349930195133967,2699.45,2717.78,0.0006995890834646801,3741.66,3784.56,0.007067589143161301,3903.46,3954.18,0.007624367396655618,710.98,733.05,0.027846716863668686,0.07568807339449535,0.08156142675787859,0.07164276309269302,0.07551372890345553,0.0505911859548549,300,2012-05-07,0.006729868300365371,1.0220214629872972,1.0604315423933826,1.0325291310741462,1.057623691404056,0.8202233361679272,1.4022112717028847
2012-05-08,1865.86,1862.4,-0.0022607708049843245,2717.41,2709.12,-0.003186424213880601,3783.08,3783.47,-0.00028801234489617134,3950.95,3958.42,0.0010722830017855234,733.83,731.72,-0.001814337357615381,0.07187872300015541,0.07512014699404324,0.06455769928785049,0.06601710617028611,0.04248468442798137,300,,-0.003186424213880601,1.0197109067017083,1.0570525576495375,1.0322317499379319,1.0587577633106342,0.8187351743275298,1.3977432317537544
2012-05-09,1846.72,1830.13,-0.01732710481099653,2685.19,2657.51,-0.01905046657217091,3759.39,3717.47,-0.01744430377404871,3932.23,3897.47,-0.015397557611370294,727.6,719.35,-0.01690537364019029,0.06314517581313206,0.0650702362583413,0.05823092535817875,0.06303237261923922,0.04295946181058974,300,,-0.01905046657217091,1.0020422689443715,1.0369152132350072,1.0142251857267968,1.0424554796535732,0.8048941502931567,1.3711155710407514
2012-05-10,1829.75,1829.61,-0.0002841328211657945,2657.87,2657.21,-0.00011288762789229967,3713.4,3731.13,0.0036745420944890306,3889.71,3912.47,0.003848650534834075,718.24,727.29,0.011037742406339035,0.05377712758604791,0.05453629072263966,0.04982780160043232,0.054471803275153885,0.04320323593958442,300,,-0.00011288762789229967,1.0017575558475689,1.0367981583362598,1.017951998865041,1.0464675264928827,0.8137783645884616,1.3709607890563704
2012-05-11,1826.04,1815.73,-0.007586316209465371,2652.31,2636.92,-0.007635828557020274,3727.59,3715.39,-0.004218561132954379,3909.24,3886.52,-0.006632638716718597,726.56,721.08,-0.008538547209503644,0.04677762468364288,0.0463802161870448,0.0417526524752696,0.039337651293516185,0.03234119314521333,300,,-0.007635828557020274,0.994157906263688,1.0288813453509695,1.0136577061274155,1.0395266854608773,0.8068298796043504,1.3604923675127387
2012-05-14,1827.51,1800.5,-0.00838781096308372,2653.81,2615.53,-0.008111736419762372,3745.83,3710.1,-0.0014238074603204476,3916.21,3880.78,-0.0014768996428681236,725.52,719.87,-0.001678038497808898,0.016685959513255577,0.017541743825959744,0.01914344812809543,0.016403231931694684,0.009465447610500277,300,,-0.008171249715577145,0.9858190976784932,1.020535331070272,1.01221445272322,1.0379914088703681,0.8054759880051917,1.3493754446416555
2012-05-15,1790.72,1801.06,0.0003110247153568224,2597.64,2617.37,0.0007034903059799369,3679.34,3705.88,-0.001137435648634777,3849.34,3865.88,-0.0038394343405191433,714.58,720.12,0.00034728492644497955,0.013499749587804644,0.014307582010889552,0.00839448929668607,0.00393431894731644,0.0016134416379214311,500,2012-05-15,-0.0011973674024957637,0.9861257117827419,1.0212532677825898,1.0110631239206294,1.0340061090099875,0.8057557176744394,1.3477597464705133
2012-05-16,1796.13,1774.24,-0.014891230719687232,2610.16,2574.65,-0.016321727535655972,3696.61,3660.31,-0.012296674474079117,3857.78,3826.03,-0.010308131654371055,718.71,709.96,-0.0141087596511692,0.0020105270291639332,0.0002369815542881959,-0.0068295038909450545,-0.01099375478214104,-0.008754171146140188,300,2012-05-16,-0.013663710167888365,0.9714410862899693,1.0045846502009443,0.9986304098130319,1.0233474379068885,0.7943875039162154,1.3293443479187936
2012-05-17,1776.72,1801.11,0.015144512580034242,2577.96,2613.94,0.01526032664634025,3656.83,3714.19,0.014720064693974022,3821.01,3880.79,0.014312485788140705,709.5,716.17,0.008746971660375191,0.02955870584200282,0.028349095944733893,0.022753307118703825,0.017178428674398782,0.009913416250669771,300,,0.01526032664634025,0.9861530880420498,1.01991494010691,1.0133303140508494,1.037994083568261,0.8013359889003266,1.3496305768935006
2012-05-18,1788.26,1775.57,-0.01418014446646787,2595.55,2573.98,-0.015287267496576051,3691.64,3655.86,-0.015704635465606187,3856.1,3810.51,-0.01810971477456902,711.69,706.22,-0.013893349344429318,-0.007856372546280577,-0.009973422156920764,-0.01565958180085192,-0.024069724855230623,-0.023829928399635047,300,,-0.01534635026052622,0.9721692947875601,1.0043232275937415,0.9974163308624326,1.0191963067771497,0.7902027480642707,1.3289186733381768
2012-05-21,1775.29,1784.94,0.005277178596169163,2572.37,2587.23,0.005147670145067229,3650.92,3653.55,-0.0006318622704369892,3802.52,3802.15,-0.002193932045841618,705.86,704.8,-0.002010704879499392,-0.003594993803659796,-0.0034013081361755626,-0.013809447972985667,-0.025419601570750405,-0.028022947925860575,empty,2012-05-21,,0.9772996057818659,1.0094931522884232,0.996786101115043,1.0169602593387077,0.788613883542944,
2012-05-22,1792.75,1810.41,0.014269387206292672,2598.17,2627.52,0.01557263946382803,3666.14,3711.05,0.01573811772112066,3811.95,3852.18,0.013158344620806561,706.92,714.66,0.01398978433598197,-0.003012313589003668,0.00025886616619197333,-0.006776630794059435,-0.020330000101726364,-0.019294104731584216,empty,,-5.999999999994898e-05,0.9912450722733246,1.0252136251902142,1.0124736381171682,1.0303417728967512,0.7996464216980709,1.3288389382177765
2012-05-23,1806.79,1801.47,-0.004938107942399794,2621.79,2616.87,-0.0040532517354768816,3702.81,3708.92,-0.0005739615472709625,3845.12,3844.08,-0.0021027054810522916,715.03,713.02,-0.0022947975260962927,0.0008667100021666485,0.004155730533683233,0.004699897333654723,-0.005991337513737149,0.032718740495053966,300,2012-05-23,-0.004113008540372665,0.986350197109067,1.0210581762846775,1.0118925171812634,1.0281752676035243,0.7978113950678064,1.3233734123161072
2012-05-24,1800.28,1789.43,-0.006683430753773312,2613.1,2595.26,-0.008257957024995433,3697.92,3678.09,-0.00831239282594387,3832.32,3816.31,-0.007224095232149175,711.69,712.58,-0.000617093489663656,-0.010741572039848157,-0.003689243609085957,0.003188413702814863,-0.0042036102514860785,0.04555925637902969,chuang,2012-05-24,0.0011904730502523275,0.9797579938677179,1.0126263217448983,1.0034812690808195,1.020747631555016,0.7973190708499307,1.32494885269889
2012-05-25,1790.45,1776.38,-0.007292825089553645,2595.26,2573.1,-0.008538643527045586,3675.51,3635.52,-0.011573941910067442,3816.26,3773.09,-0.01132507579310904,713.04,702.72,-0.01383704285834575,-0.023548553775794012,-0.020140975403562078,-0.02242323691619319,-0.03127920470767054,0.02959620230908988,chuang,,-0.01383704285834575,0.9726127901883487,1.0039798665574153,0.9918670351646373,1.0091875872620188,0.7862865326948038,1.3066154786389794
2012-05-28,1771.69,1800.91,0.013808982312343066,2562.6,2614.69,0.016163382690140393,3622.13,3687.46,0.01428681454097358,3759.78,3822.53,0.013103318500221395,699.64,706.47,0.005336407103825103,-0.011689102792762585,-0.006384215786493508,-0.003397269751866938,-0.012442226063053341,0.04131537055598122,chuang,,0.005336407103825103,0.9860435830048182,1.0202075773537789,1.0060376555453396,1.022411293644383,0.7904824777335183,1.3135881107611562
2012-05-29,1800.68,1824.43,0.013060064078715738,2615.15,2650.85,0.013829555320133524,3686.58,3745.68,0.01578864584293793,3819.59,3881.07,0.015314464503875636,705.79,720.45,0.019788526052061606,0.0010370142767786028,0.009401559691717187,0.022114041215508307,0.011253608763171385,0.051552260155007135,chuang,,0.019788526052061606,0.9989213753832676,1.0343165944828123,1.0219216277934047,1.0380689751092615,0.8061249608378463,1.3395820833126317
2012-05-30,1821.65,1818.39,-0.0033106230439096107,2646.37,2642.26,-0.0032404700379122797,3739.04,3752.22,0.0017460114051386366,3877.26,3889.62,0.0022030007188738043,720.57,727.19,0.009355264071066793,-0.02381949365457703,-0.015364320344029458,0.009133304287489263,0.003969810853225342,0.04841337350960928,chuang,,0.009355264071066793,0.9956143232588699,1.0309649225486754,1.02370591461069,1.040355841807668,0.8136664727207626,1.3521142274468911
2012-05-31,1803.24,1804.59,-0.007589131044495545,2623.16,2632.04,-0.0038679009635691486,3732.47,3753.59,0.00036511718396048387,3869.31,3898.59,0.0023061378746511707,724.46,734.45,0.009983635638553867,-0.03202810706431369,-0.022099036975389397,0.005294845493355238,0.0014539177431909245,0.05024953168122881,chuang,,0.009983635638553867,0.9880584756898816,1.0269772523313434,1.0240796872314362,1.042755045817575,0.8217898223157141,1.3656132432354255
