candle_end_time,open,high,low,close,amount,info,pre_close
2022-07-04,1087.34,1098.64,1073.04,1095.09,12158535.00,{},1089.03
2022-07-05,1100.18,1106.99,1077.35,1090.93,10864734.00,{},1095.09
2022-07-06,1092.70,1116.14,1091.41,1101.75,11098901.00,{},1090.93
2022-07-07,1103.78,1113.73,1087.59,1111.67,10722936.00,{},1101.75
2022-07-08,1117.18,1120.87,1100.55,1104.02,10217150.00,{},1111.67
2022-07-11,1098.67,1098.67,1070.66,1081.16,9892558.00,{},1104.02
2022-07-12,1081.90,1084.94,1049.21,1049.24,9916930.00,{},1081.16
2022-07-13,1051.78,1061.41,1041.65,1052.79,8995422.00,{},1049.24
2022-07-14,1052.43,1086.33,1049.65,1076.81,10386484.00,{},1052.79
2022-07-15,1072.99,1093.82,1071.97,1072.26,10002371.00,{},1076.81
2022-07-18,1075.71,1078.30,1053.35,1069.33,10702567.00,{},1072.26
2022-07-19,1068.69,1073.06,1052.95,1061.85,10769581.00,{},1069.33
2022-07-20,1066.20,1082.62,1066.20,1079.53,10869764.00,{},1061.85
2022-07-21,1080.65,1109.54,1075.67,1091.41,11941082.00,{},1079.53
2022-07-22,1099.62,1101.37,1076.35,1084.97,11345458.00,{},1091.41
2022-07-25,1082.62,1095.69,1070.81,1073.76,10544993.00,{},1084.97
2022-07-26,1072.54,1087.86,1066.13,1084.66,9935264.00,{},1073.76
2022-07-27,1083.67,1098.37,1083.32,1095.70,10781892.00,{},1084.66
2022-07-28,1102.44,1116.16,1094.66,1108.79,12965483.00,{},1095.70
2022-07-29,1113.08,1113.32,1086.71,1088.91,11999335.00,{},1108.79
2022-08-01,1081.62,1100.96,1068.19,1100.18,11774034.00,{},1088.91
2022-08-02,1084.98,1107.24,1074.97,1094.91,14710583.00,{},1100.18
2022-08-03,1099.44,1127.00,1090.61,1100.35,16086424.00,{},1094.91
2022-08-04,1106.15,1119.50,1099.10,1110.92,12893393.00,{},1100.35
2022-08-05,1115.02,1158.51,1112.92,1157.33,18170966.00,{},1110.92
2022-08-08,1161.04,1161.04,1144.32,1152.58,16118744.00,{},1157.33
2022-08-09,1152.91,1163.70,1141.34,1162.32,14508790.00,{},1152.58
2022-08-10,1154.17,1170.52,1152.97,1156.16,14272798.00,{},1162.32
2022-08-11,1163.54,1176.06,1150.98,1173.14,14374724.00,{},1156.16
2022-08-12,1169.66,1174.40,1146.02,1146.19,14592381.00,{},1173.14
2022-08-15,1145.02,1155.45,1138.06,1143.75,12172440.00,{},1146.19
2022-08-16,1143.70,1154.43,1134.21,1137.30,12572219.00,{},1143.75
2022-08-17,1136.80,1140.66,1127.89,1132.31,12724451.00,{},1137.30
2022-08-18,1132.60,1148.38,1129.32,1146.63,15236276.00,{},1132.31
2022-08-19,1146.33,1155.78,1108.16,1108.45,16589097.00,{},1146.63
2022-08-22,1103.15,1111.40,1096.99,1107.28,13588642.00,{},1108.45
2022-08-23,1109.25,1117.71,1105.68,1107.30,12444586.00,{},1107.28
2022-08-24,1110.01,1112.75,1068.98,1068.98,14611786.00,{},1107.30
2022-08-25,1071.98,1077.66,1044.77,1055.89,12317057.00,{},1068.98
2022-08-26,1064.71,1069.26,1044.40,1045.99,11305675.00,{},1055.89
2022-08-29,1032.04,1058.72,1029.89,1054.28,10769680.00,{},1045.99
2022-08-30,1054.26,1064.76,1047.73,1050.28,9794386.00,{},1054.28
2022-08-31,1048.40,1057.84,1023.47,1029.66,11907422.00,{},1050.28
2022-09-01,1032.78,1041.92,1023.54,1025.66,10261082.00,{},1029.66
2022-09-02,1027.47,1040.46,1022.58,1030.12,9911829.00,{},1025.66
2022-09-05,1030.60,1034.95,1018.56,1024.39,10061240.00,{},1030.12
2022-09-06,1025.86,1038.97,1016.65,1035.78,9997951.00,{},1024.39
2022-09-07,1032.02,1065.17,1031.90,1049.58,10687587.00,{},1035.78
2022-09-08,1050.32,1054.74,1040.05,1040.77,9081518.00,{},1049.58
2022-09-09,1039.59,1042.11,1022.68,1033.78,8187492.00,{},1040.77
2022-09-13,1034.50,1046.18,1028.77,1031.17,8362207.00,{},1033.78
2022-09-14,1018.07,1033.45,1016.87,1031.30,8314302.00,{},1031.17
2022-09-15,1035.76,1037.63,990.85,1000.08,11337668.00,{},1031.30
2022-09-16,997.36,1018.72,997.36,998.52,9295366.00,{},1000.08
2022-09-19,997.53,1003.15,970.87,975.55,9222551.00,{},998.52
2022-09-20,982.37,997.22,977.27,985.15,7670276.00,{},975.55
2022-09-21,980.62,983.80,968.71,970.39,8649923.00,{},985.15
2022-09-22,964.96,986.43,963.89,975.87,8075362.00,{},970.39
2022-09-23,975.58,984.11,956.11,960.94,9223295.00,{},975.87
2022-09-26,955.04,978.49,952.18,961.83,10879005.00,{},960.94
2022-09-27,963.49,976.45,959.20,976.45,10265123.00,{},961.83
2022-09-28,973.47,977.66,955.32,956.19,9450678.00,{},976.45
2022-09-29,962.45,970.11,955.61,961.47,8817168.00,{},956.19
2022-09-30,956.40,961.89,937.86,939.38,8064603.00,{},961.47
2022-10-10,933.02,934.96,895.20,897.34,9226559.00,{},939.38
2022-10-11,898.37,904.47,889.45,892.74,8002565.00,{},897.34
2022-10-12,890.29,926.19,871.45,924.91,10789074.00,{},892.74
2022-10-13,917.40,942.87,916.37,926.52,11210006.00,{},924.91
2022-10-14,936.42,961.50,925.93,954.92,13755285.00,{},926.52
2022-10-17,948.64,964.95,946.94,963.22,14404748.00,{},954.92
2022-10-18,964.97,968.13,952.99,960.00,13254453.00,{},963.22
2022-10-19,957.73,963.11,949.50,949.50,11824277.00,{},960.00
2022-10-20,944.16,976.71,938.33,963.95,13492214.00,{},949.50
2022-10-21,961.48,972.81,951.67,967.98,12339327.00,{},963.95
2022-10-24,967.56,989.65,960.62,969.49,13263780.00,{},967.98
2022-10-25,962.97,984.48,955.57,971.33,12032286.00,{},969.49
2022-10-26,972.45,1010.98,963.36,1003.25,14944917.00,{},971.33
2022-10-27,1008.71,1021.56,995.55,1004.91,15104565.00,{},1003.25
2022-10-28,996.61,1015.42,989.23,993.72,14442282.00,{},1004.91
2022-10-31,991.89,1022.23,991.89,1010.33,16546709.00,{},993.72
2022-11-01,1011.96,1029.64,1000.97,1024.52,15026220.00,{},1010.33
2022-11-02,1020.07,1046.82,1017.99,1037.18,16917400.00,{},1024.52
2022-11-03,1028.43,1055.12,1027.04,1048.07,14597022.00,{},1037.18
2022-11-04,1048.89,1077.49,1048.89,1072.87,15534409.00,{},1048.07
2022-11-07,1070.14,1080.79,1058.13,1061.35,15112128.00,{},1072.87
2022-11-08,1061.71,1062.72,1040.87,1051.71,12506547.00,{},1061.35
2022-11-09,1049.72,1053.14,1036.95,1037.53,11487172.00,{},1051.71
2022-11-10,1033.13,1044.72,1021.11,1023.06,14736055.00,{},1037.53
2022-11-11,1053.86,1059.76,1023.26,1023.26,17654333.00,{},1023.06
2022-11-14,1021.41,1031.71,1012.67,1022.91,13552908.00,{},1023.26
2022-11-15,1022.04,1054.36,1021.14,1052.04,15939905.00,{},1022.91
2022-11-16,1052.41,1054.34,1034.20,1036.49,13316508.00,{},1052.04
2022-11-17,1029.31,1041.75,1015.05,1041.67,13408446.00,{},1036.49
2022-11-18,1039.85,1045.95,1030.74,1031.99,14299613.00,{},1041.67
2022-11-21,1023.90,1032.95,1020.06,1032.47,12221752.00,{},1031.99
2022-11-22,1029.50,1030.37,1015.14,1017.82,14199148.00,{},1032.47
2022-11-23,1014.74,1021.91,994.50,1017.02,14127160.00,{},1017.82
2022-11-24,1019.18,1024.24,1013.48,1015.36,11487495.00,{},1017.02
2022-11-25,1012.80,1012.80,999.84,999.99,11343303.00,{},1015.36
2022-11-28,983.59,997.90,980.76,992.81,11452162.00,{},999.99
2022-11-29,995.34,1003.61,988.07,1002.45,12619262.00,{},992.81
2022-11-30,999.61,1003.73,991.49,1000.26,12195134.00,{},1002.45
2022-12-01,1008.71,1017.01,1004.32,1009.33,13135534.00,{},1000.26
2022-12-02,1005.63,1021.40,1005.16,1008.14,12601183.00,{},1009.33
2022-12-05,1011.28,1011.29,999.49,1003.60,15041170.00,{},1008.14
2022-12-06,1003.31,1014.33,999.52,1003.14,13059792.00,{},1003.60
2022-12-07,999.28,1008.85,996.94,1000.47,12105057.00,{},1003.14
2022-12-08,999.75,1005.88,995.88,997.31,12358659.00,{},1000.47
2022-12-09,998.74,1004.36,992.63,1001.69,16837179.00,{},997.31
2022-12-12,1000.29,1011.76,996.23,1004.62,14016449.00,{},1001.69
2022-12-13,1002.54,1004.21,989.18,989.31,11266264.00,{},1004.62
2022-12-14,1003.57,1004.74,983.09,984.22,11259073.00,{},989.31
2022-12-15,985.15,992.97,979.53,989.20,9608035.00,{},984.22
2022-12-16,984.25,985.87,973.70,978.36,10897108.00,{},989.20
2022-12-19,973.60,980.47,954.02,956.19,9767095.00,{},978.36
2022-12-20,955.08,959.96,950.47,952.77,8004557.00,{},956.19
2022-12-21,950.56,954.62,937.52,940.84,7709576.00,{},952.77
2022-12-22,944.57,946.04,928.91,930.80,8129995.00,{},940.84
2022-12-23,925.14,930.06,915.35,920.35,8693046.00,{},930.80
2022-12-26,920.74,951.66,920.56,951.11,9612288.00,{},920.35
2022-12-27,951.86,965.49,947.17,963.14,9259026.00,{},951.11
2022-12-28,960.39,963.36,955.49,957.27,8731054.00,{},963.14
2022-12-29,956.10,970.57,954.74,962.25,8302554.00,{},957.27
2022-12-30,963.29,971.04,958.99,959.90,7869400.00,{},962.25
2023-01-03,960.51,982.24,956.70,979.91,11260680.00,{},959.90
2023-01-04,982.03,983.84,966.29,972.38,9969593.00,{},979.91
2023-01-05,972.61,985.82,969.32,983.52,10431918.00,{},972.38
2023-01-06,985.99,1003.05,984.02,991.10,11444622.00,{},983.52
2023-01-09,994.74,1000.07,986.17,988.67,10381752.00,{},991.10
2023-01-10,989.85,998.16,985.22,990.32,9545891.00,{},988.67
2023-01-11,990.15,993.47,973.56,973.96,9935611.00,{},990.32
2023-01-12,978.36,979.36,971.50,974.19,9156746.00,{},973.96
2023-01-13,976.58,977.06,967.11,974.31,9132180.00,{},974.19
2023-01-16,972.70,1000.27,971.90,992.61,13295506.00,{},974.31
2023-01-17,994.64,1006.59,993.45,1003.68,10530097.00,{},992.61
2023-01-18,1006.69,1009.87,1001.75,1006.75,9384388.00,{},1003.68
2023-01-19,1004.79,1023.71,1004.08,1023.65,10429025.00,{},1006.75
2023-01-20,1025.00,1034.59,1024.16,1029.14,9878585.00,{},1023.65
2023-01-30,1046.44,1051.67,1031.36,1031.61,14771562.00,{},1029.14
2023-01-31,1027.82,1029.62,1014.13,1014.36,11950707.00,{},1031.61
2023-02-01,1016.31,1026.87,1010.40,1026.40,13265177.00,{},1014.36
2023-02-02,1030.33,1041.24,1028.37,1031.68,15089642.00,{},1026.40
2023-02-03,1029.12,1034.26,1016.91,1033.87,13436468.00,{},1031.68
2023-02-06,1031.92,1038.27,1020.81,1024.43,13472147.00,{},1033.87
2023-02-07,1024.24,1027.76,1014.48,1020.17,13468151.00,{},1024.43
2023-02-08,1021.16,1026.22,1010.69,1010.69,12411983.00,{},1020.17
2023-02-09,1007.84,1037.70,1004.67,1036.86,15250329.00,{},1010.69
2023-02-10,1034.22,1038.60,1018.76,1024.54,15500931.00,{},1036.86
2023-02-13,1020.55,1031.47,1017.59,1024.04,14680015.00,{},1024.54
2023-02-14,1026.45,1032.59,1016.93,1022.67,13336025.00,{},1024.04
2023-02-15,1022.79,1026.20,1016.25,1024.22,14513134.00,{},1022.67
2023-02-16,1024.12,1030.43,998.96,1005.18,18716012.00,{},1024.22
2023-02-17,1002.08,1005.38,986.33,986.33,13315050.00,{},1005.18
2023-02-20,985.11,999.98,979.83,998.83,12940704.00,{},986.33
2023-02-21,997.55,1003.18,989.98,995.73,12560806.00,{},998.83
2023-02-22,988.79,993.52,987.28,989.65,11471029.00,{},995.73
2023-02-23,988.20,997.76,988.20,992.46,11555135.00,{},989.65
2023-02-24,996.03,999.80,988.33,990.63,10365102.00,{},992.46
2023-02-27,988.11,996.12,983.92,986.28,13105651.00,{},990.63
2023-02-28,991.44,994.73,980.10,990.47,13030246.00,{},986.28
2023-03-01,989.11,998.06,984.59,994.63,16923481.00,{},990.47
2023-03-02,994.54,997.46,987.91,988.89,16987362.00,{},994.63
2023-03-03,996.10,1002.48,990.27,998.90,15729559.00,{},988.89
2023-03-06,999.72,1011.03,991.66,1007.63,16894733.00,{},998.90
2023-03-07,1005.62,1008.08,990.21,990.58,16561087.00,{},1007.63
2023-03-08,989.71,996.81,987.97,994.89,13918512.00,{},990.58
2023-03-09,996.56,1003.20,992.21,998.30,14563629.00,{},994.89
2023-03-10,990.90,1003.89,987.50,993.55,15658157.00,{},998.30
2023-03-13,992.94,1000.02,991.16,998.91,15444107.00,{},993.55
2023-03-14,997.77,1017.69,989.33,1013.39,18844123.00,{},998.91
2023-03-15,1016.18,1027.17,1007.18,1007.30,17202626.00,{},1013.39
2023-03-16,1001.52,1010.28,990.16,992.44,16082071.00,{},1007.30
2023-03-17,1002.37,1021.83,995.08,1015.76,19707246.00,{},992.44
2023-03-20,1016.23,1035.28,1012.45,1025.32,20209621.00,{},1015.76
2023-03-21,1024.53,1030.19,1020.52,1030.19,15983189.00,{},1025.32
2023-03-22,1031.61,1039.16,1028.31,1034.05,17059582.00,{},1030.19
2023-03-23,1030.47,1058.99,1030.47,1058.99,20085463.00,{},1034.05
2023-03-24,1058.12,1064.12,1051.05,1060.99,20005305.00,{},1058.99
2023-03-27,1057.17,1070.18,1044.70,1057.49,20895865.00,{},1060.99
2023-03-28,1059.67,1065.95,1037.01,1038.63,17470067.00,{},1057.49
2023-03-29,1039.79,1076.06,1035.68,1062.14,18078374.00,{},1038.63
2023-03-30,1065.39,1070.11,1053.53,1065.69,16252582.00,{},1062.14
2023-03-31,1063.29,1083.16,1059.36,1081.54,16056229.00,{},1065.69
2023-04-03,1093.08,1128.23,1090.75,1126.49,22345749.00,{},1081.54
2023-04-04,1122.38,1147.73,1115.74,1129.08,26905799.00,{},1126.49
2023-04-06,1127.03,1165.34,1127.03,1146.96,26538856.00,{},1129.08
2023-04-07,1149.54,1162.57,1141.83,1161.02,22424695.00,{},1146.96
2023-04-10,1164.98,1171.30,1126.05,1129.17,26075743.00,{},1161.02
2023-04-11,1132.22,1138.62,1109.22,1121.74,21302438.00,{},1129.17
2023-04-12,1118.13,1139.09,1112.45,1129.41,21288229.00,{},1121.74
2023-04-13,1122.37,1124.71,1098.12,1100.13,21642002.00,{},1129.41
2023-04-14,1107.62,1137.95,1095.96,1136.21,23625575.00,{},1100.13
2023-04-17,1134.05,1151.40,1134.05,1140.13,22116216.00,{},1136.21
2023-04-18,1130.81,1137.83,1114.83,1129.82,19347408.00,{},1140.13
2023-04-19,1131.74,1151.68,1127.71,1134.40,20114570.00,{},1129.82
2023-04-20,1134.94,1165.68,1134.94,1164.95,27229110.00,{},1134.40
2023-04-21,1162.94,1167.54,1116.83,1116.83,28650984.00,{},1164.95
2023-04-24,1116.67,1118.77,1089.96,1096.38,23101640.00,{},1116.83
2023-04-25,1095.95,1102.39,1068.72,1076.86,22597602.00,{},1096.38
2023-04-26,1072.70,1085.97,1060.13,1069.01,22745807.00,{},1076.86
2023-04-27,1063.53,1082.03,1059.95,1068.01,18987330.00,{},1069.01
2023-04-28,1060.71,1089.74,1060.71,1087.87,20603987.00,{},1068.01
2023-05-04,1077.85,1082.84,1060.30,1064.20,20084234.00,{},1087.87
2023-05-05,1062.66,1067.41,1047.09,1049.09,19637312.00,{},1064.20
2023-05-08,1050.10,1063.89,1046.26,1057.21,17974243.00,{},1049.09
2023-05-09,1058.37,1063.02,1034.19,1034.21,19030597.00,{},1057.21
2023-05-10,1031.13,1038.11,1018.08,1025.71,22885687.00,{},1034.21
2023-05-11,1035.18,1042.32,1025.57,1025.97,17588344.00,{},1025.71
2023-05-12,1028.36,1036.88,1014.02,1014.11,15956440.00,{},1025.97
2023-05-15,1013.53,1025.91,1006.30,1025.79,16836051.00,{},1014.11
2023-05-16,1029.33,1033.82,1022.34,1025.87,17614131.00,{},1025.79
2023-05-17,1025.45,1035.15,1024.18,1029.65,16864851.00,{},1025.87
2023-05-18,1031.40,1038.52,1027.76,1034.82,19118822.00,{},1029.65
2023-05-19,1040.35,1048.90,1036.97,1040.16,20303218.00,{},1034.82
2023-05-22,1040.83,1048.47,1027.44,1032.11,16554774.00,{},1040.16
2023-05-23,1029.14,1029.33,1016.11,1016.11,15240431.00,{},1032.11
2023-05-24,1011.12,1024.07,1006.71,1011.77,17253064.00,{},1016.11
2023-05-25,1016.92,1023.42,1006.79,1021.72,16642805.00,{},1011.77
2023-05-26,1023.86,1040.67,1022.11,1038.66,15634356.00,{},1021.72
2023-05-29,1041.27,1047.36,1026.83,1028.38,18659870.00,{},1038.66
2023-05-30,1025.83,1047.47,1022.15,1044.43,17457968.00,{},1028.38
2023-05-31,1040.34,1053.91,1037.63,1053.91,18804422.00,{},1044.43
2023-06-01,1048.95,1067.23,1044.98,1053.55,20426297.00,{},1053.91
2023-06-02,1055.95,1059.25,1047.37,1053.29,18112868.00,{},1053.55
2023-06-05,1063.15,1068.30,1049.45,1051.73,17502161.00,{},1053.29
2023-06-06,1047.92,1048.30,1021.00,1022.98,18426402.00,{},1051.73
2023-06-07,1023.95,1026.46,1015.34,1019.05,15778532.00,{},1022.98
2023-06-08,1012.66,1014.57,1001.75,1007.12,17727474.00,{},1019.05
2023-06-09,1008.90,1032.55,1003.32,1032.55,24684305.00,{},1007.12
2023-06-12,1030.26,1032.09,1022.40,1026.64,20110923.00,{},1032.55
2023-06-13,1025.21,1043.96,1021.27,1039.46,18988534.00,{},1026.64
2023-06-14,1038.89,1040.33,1031.07,1035.31,19049046.00,{},1039.46
2023-06-15,1036.31,1038.72,1029.74,1033.85,21223890.00,{},1035.31
2023-06-16,1034.42,1055.08,1032.31,1052.88,21132829.00,{},1033.85
2023-06-19,1053.34,1059.98,1044.98,1055.45,23703244.00,{},1052.88
2023-06-20,1054.51,1058.60,1043.50,1055.41,23794637.00,{},1055.45
2023-06-21,1050.12,1051.02,1020.14,1020.22,21023428.00,{},1055.41
2023-06-26,1011.15,1029.94,1006.35,1010.31,19884217.00,{},1020.22
2023-06-27,1011.08,1018.90,1006.79,1011.35,17787955.00,{},1010.31
2023-06-28,1017.08,1019.67,996.14,1008.22,18586625.00,{},1011.35
2023-06-29,1004.54,1012.06,1001.46,1001.46,17583075.00,{},1008.22
2023-06-30,999.18,1009.10,997.54,1005.15,18964358.00,{},1001.46
2023-07-03,1006.58,1013.19,999.16,1008.40,20382267.00,{},1005.15
2023-07-04,1008.43,1022.46,1004.12,1015.40,19590085.00,{},1008.40
2023-07-05,1013.38,1016.81,1004.54,1005.73,17758381.00,{},1015.40
2023-07-06,1004.67,1012.85,1001.37,1002.11,15231644.00,{},1005.73
2023-07-07,1001.02,1002.45,989.66,991.85,15591017.00,{},1002.11
2023-07-10,992.74,1001.03,990.25,993.73,14149016.00,{},991.85
2023-07-11,996.56,1003.22,994.26,1001.41,15145939.00,{},993.73
2023-07-12,999.24,1000.01,984.03,984.98,16631197.00,{},1001.41
2023-07-13,988.70,997.70,988.59,995.97,15896275.00,{},984.98
2023-07-14,999.79,1002.82,990.62,991.56,16804282.00,{},995.97
2023-07-17,988.88,988.88,982.05,984.82,14046030.00,{},991.56
2023-07-18,985.24,987.71,980.02,980.02,14128257.00,{},984.82
2023-07-19,987.00,988.55,973.34,975.11,12939210.00,{},980.02
2023-07-20,978.38,978.63,960.29,961.13,14404593.00,{},975.11
2023-07-21,958.89,963.97,953.93,955.55,12792754.00,{},961.13
2023-07-24,953.96,961.40,949.64,950.55,11588354.00,{},955.55
2023-07-25,961.52,965.69,956.37,964.40,13204061.00,{},950.55
2023-07-26,963.55,967.67,959.32,961.60,12189232.00,{},964.40
2023-07-27,962.61,964.62,950.81,952.30,12473734.00,{},961.60
2023-07-28,950.51,963.01,948.20,962.64,13856046.00,{},952.30
2023-07-31,961.69,973.90,961.69,968.99,15253905.00,{},962.64
2023-08-01,969.41,971.52,966.13,969.68,13167740.00,{},968.99
2023-08-02,967.69,973.39,965.99,968.44,12403790.00,{},969.68
2023-08-03,962.55,972.16,962.05,970.37,11962658.00,{},968.44
2023-08-04,972.48,976.98,968.82,975.78,13588524.00,{},970.37
2023-08-07,973.29,977.41,967.16,968.90,14225930.00,{},975.78
2023-08-08,967.43,971.72,965.04,965.53,11723743.00,{},968.90
2023-08-09,961.50,966.70,956.40,957.37,11707097.00,{},965.53
2023-08-10,957.22,961.86,954.42,959.17,10619882.00,{},957.37
2023-08-11,960.10,960.65,938.77,938.77,11783185.00,{},959.17
2023-08-14,932.09,934.25,919.94,930.50,12250489.00,{},938.77
2023-08-15,933.06,935.01,911.59,917.45,14348806.00,{},930.50
2023-08-16,916.59,920.35,901.68,901.79,12645853.00,{},917.45
2023-08-17,899.80,913.85,896.44,910.38,13304289.00,{},901.79
2023-08-18,924.30,924.30,904.25,904.25,16818811.00,{},910.38
2023-08-21,900.22,907.60,891.74,892.09,13615262.00,{},904.25
2023-08-22,896.74,903.78,877.62,901.13,15881399.00,{},892.09
2023-08-23,899.96,899.96,879.46,879.46,12681585.00,{},901.13
2023-08-24,883.80,895.91,880.03,885.48,14458614.00,{},879.46
2023-08-25,880.17,882.44,865.09,870.40,15625560.00,{},885.48
2023-08-28,926.00,927.63,878.26,880.19,20051901.00,{},870.40
2023-08-29,878.78,920.54,878.78,916.46,23830685.00,{},880.19
2023-08-30,935.82,950.70,928.42,939.65,27726785.00,{},916.46
2023-08-31,936.19,949.46,932.34,942.61,23925719.00,{},939.65
2023-09-01,944.25,945.72,927.21,934.79,17556889.00,{},942.61
2023-09-04,935.82,942.45,927.58,942.43,18012264.00,{},934.79
2023-09-05,942.56,947.95,929.25,930.63,17212030.00,{},942.43
2023-09-06,926.25,936.88,920.25,934.60,18227324.00,{},930.63
2023-09-07,929.36,929.36,899.30,899.83,17950120.00,{},934.60
2023-09-08,895.50,906.34,894.40,901.51,17510457.00,{},899.83
2023-09-11,901.54,915.99,895.62,907.51,20968300.00,{},901.51
2023-09-12,905.92,909.84,901.38,901.62,15686209.00,{},907.51
2023-09-13,900.00,902.52,882.91,889.13,15290497.00,{},901.62
2023-09-14,888.26,892.79,877.82,880.80,13108085.00,{},889.13
2023-09-15,883.07,893.91,876.62,887.01,15945029.00,{},880.80
2023-09-18,881.38,888.68,876.91,879.53,14389660.00,{},887.01
2023-09-19,879.35,880.26,870.66,873.62,12530683.00,{},879.53
2023-09-20,870.03,876.90,865.79,866.02,11526322.00,{},873.62
2023-09-21,862.64,869.86,860.31,860.39,10756565.00,{},866.02
2023-09-22,860.73,883.26,859.09,882.88,15168082.00,{},860.39
2023-09-25,880.32,881.70,874.21,874.55,15043259.00,{},882.88
2023-09-26,876.26,884.02,873.98,876.05,14088806.00,{},874.55
2023-09-27,875.43,886.67,875.43,880.17,15841409.00,{},876.05
2023-09-28,880.39,890.07,878.59,887.80,14657804.00,{},880.17
2023-10-09,884.20,890.95,880.34,887.21,14532703.00,{},887.80
2023-10-10,888.15,892.48,881.84,882.04,14728131.00,{},887.21
2023-10-11,885.63,895.16,883.66,893.45,17694937.00,{},882.04
2023-10-12,896.00,901.47,891.17,899.98,16006127.00,{},893.45
2023-10-13,895.47,897.15,888.54,891.72,16365379.00,{},899.98
2023-10-16,890.48,890.94,870.61,874.03,16909757.00,{},891.72
2023-10-17,874.28,884.91,871.79,882.19,14405849.00,{},874.03
2023-10-18,884.71,884.93,869.45,869.76,14009232.00,{},882.19
2023-10-19,864.46,879.55,864.06,870.10,16604081.00,{},869.76
2023-10-20,865.78,872.80,861.08,861.81,15319707.00,{},870.10
2023-10-23,857.48,859.99,836.64,840.14,15304396.00,{},861.81
2023-10-24,844.09,858.29,839.08,850.61,15420049.00,{},840.14
2023-10-25,859.77,862.20,848.65,848.65,15689852.00,{},850.61
2023-10-26,841.99,850.99,837.47,849.31,15464978.00,{},848.65
2023-10-27,843.88,866.54,842.60,861.85,19976172.00,{},849.31
2023-10-30,862.12,881.88,860.40,878.13,24262162.00,{},861.85
2023-10-31,882.43,882.56,869.02,874.41,20324141.00,{},878.13
2023-11-01,874.04,878.33,868.45,869.92,16086212.00,{},874.41
2023-11-02,871.55,875.26,859.89,859.93,14696377.00,{},869.92
2023-11-03,861.54,877.09,861.54,875.37,17361652.00,{},859.93
2023-11-06,880.60,891.56,880.60,890.21,22588830.00,{},875.37
2023-11-07,887.20,892.99,883.75,891.46,19798147.00,{},890.21
2023-11-08,890.87,905.94,889.89,899.63,22146826.00,{},891.46
2023-11-09,897.93,904.59,891.49,893.80,20711730.00,{},899.63
2023-11-10,888.99,894.63,885.30,889.75,16883019.00,{},893.80
2023-11-13,893.50,897.11,888.55,896.55,17875503.00,{},889.75
2023-11-14,895.81,904.71,893.28,904.34,21101284.00,{},896.55
2023-11-15,912.63,913.20,900.62,902.18,22918258.00,{},904.34
2023-11-16,898.74,900.15,886.77,887.11,18718815.00,{},902.18
2023-11-17,886.67,891.95,884.51,891.38,18134883.00,{},887.11
2023-11-20,890.90,896.07,883.03,892.63,21501083.00,{},891.38
2023-11-21,892.92,896.96,884.60,884.89,19630210.00,{},892.63
2023-11-22,881.96,884.71,870.76,870.76,16915590.00,{},884.89
2023-11-23,869.85,878.45,866.63,877.77,15187726.00,{},870.76
2023-11-24,875.58,876.26,863.85,864.77,14603206.00,{},877.77
2023-11-27,864.27,869.87,861.38,868.03,16634920.00,{},864.77
2023-11-28,868.81,873.66,863.81,871.91,16621707.00,{},868.03
2023-11-29,870.40,872.90,862.04,862.04,16363503.00,{},871.91
2023-11-30,861.51,865.68,857.63,865.68,16189968.00,{},862.04
2023-12-01,863.33,869.82,856.44,867.54,15860366.00,{},865.68
2023-12-04,867.83,873.51,861.92,861.92,16454691.00,{},867.54
2023-12-05,859.49,859.49,845.60,845.80,15218409.00,{},861.92
2023-12-06,843.82,852.31,842.59,848.79,15882736.00,{},845.80
2023-12-07,847.10,850.08,839.03,847.48,17385923.00,{},848.79
2023-12-08,849.16,868.23,847.93,868.23,24478442.00,{},847.48
2023-12-11,859.97,880.03,854.81,878.52,20641230.00,{},868.23
2023-12-12,876.69,877.83,866.84,869.97,15631617.00,{},878.52
2023-12-13,868.87,875.19,861.03,861.25,14566895.00,{},869.97
2023-12-14,865.09,869.29,855.43,855.90,13153971.00,{},861.25
2023-12-15,857.01,859.25,846.82,847.51,12939167.00,{},855.90
2023-12-18,845.54,847.59,838.32,840.68,12609513.00,{},847.51
2023-12-19,839.64,850.41,838.21,845.86,12152471.00,{},840.68
2023-12-20,847.27,847.59,835.31,835.71,12112031.00,{},845.86
2023-12-21,832.37,850.99,831.93,847.82,14325569.00,{},835.71
2023-12-22,846.67,851.48,839.79,843.32,14511892.00,{},847.82
2023-12-25,840.38,845.56,834.43,837.22,11853019.00,{},843.32
2023-12-26,836.53,836.66,822.44,825.26,11693280.00,{},837.22
2023-12-27,826.83,833.81,826.17,830.06,12035678.00,{},825.26
2023-12-28,828.40,853.49,828.34,850.39,17920884.00,{},830.06
2023-12-29,849.61,854.88,848.33,852.00,17181516.00,{},850.39
2024-01-02,850.97,850.97,839.80,839.80,15138040.00,{},852.00
2024-01-03,838.30,842.20,827.18,829.77,14285605.00,{},839.80
2024-01-04,831.23,831.55,817.75,823.85,12465895.00,{},829.77
2024-01-05,820.40,825.94,803.40,807.73,13831363.00,{},823.85
2024-01-08,802.90,804.60,783.74,784.43,13204224.00,{},807.73
2024-01-09,786.48,793.60,777.56,782.93,13703054.00,{},784.43
2024-01-10,779.08,790.36,771.58,777.15,12740775.00,{},782.93
