candle_end_time,指数涨跌幅,是选股日,选股日期,选股结果,持有股票,买入日期,涨跌幅,open,close,策略资金曲线_带择时,指数
2009/10/13,0.014878016,FALSE,2009/10/9,,美欣达(sz002034) 东方银星(sh600753) 华帝股份(sz002035) ,2009/10/12,0.028839985,2.105073848,2.165784147,2.351952501,1.082959201
2009/10/14,0.009029176,FALSE,2009/10/9,,美欣达(sz002034) 东方银星(sh600753) 华帝股份(sz002035) ,2009/10/12,0.0122695,2.165784147,2.192357236,2.351952501,1.09273743
2009/10/15,0.003792526,FALSE,2009/10/9,,美欣达(sz002034) 东方银星(sh600753) 华帝股份(sz002035) ,2009/10/12,0.004993661,2.192357236,2.203305124,2.351952501,1.096881666
2009/10/16,0.00063896,TRUE,2009/10/9,美欣达(sz002034) 蓉胜超微(sz002141) 华帝股份(sz002035) ,美欣达(sz002034) 东方银星(sh600753) 华帝股份(sz002035) ,2009/10/12,0.03348378,2.203305124,2.277080107,2.351952501,1.097582529
2009/10/19,0.026976503,FALSE,2009/10/16,,美欣达(sz002034) 蓉胜超微(sz002141) 华帝股份(sz002035) ,2009/10/19,0.041680256,2.277080107,2.37198939,2.449982484,1.127191468
2009/10/20,0.014541206,FALSE,2009/10/16,,美欣达(sz002034) 蓉胜超微(sz002141) 华帝股份(sz002035) ,2009/10/19,0.025986853,2.37198939,2.433629928,2.513649818,1.143582191
2009/10/21,-0.002454427,FALSE,2009/10/16,,美欣达(sz002034) 蓉胜超微(sz002141) 华帝股份(sz002035) ,2009/10/19,-0.00439042,2.433629928,2.422945271,2.502613839,1.140775351
2009/10/22,-0.006517713,FALSE,2009/10/16,,美欣达(sz002034) 蓉胜超微(sz002141) 华帝股份(sz002035) ,2009/10/19,0.001028312,2.422945271,2.425436814,2.505187307,1.133340105
2009/10/23,0.019696354,TRUE,2009/10/16,江苏宏宝(sz002071) 美欣达(sz002034) 蓉胜超微(sz002141) ,美欣达(sz002034) 蓉胜超微(sz002141) 华帝股份(sz002035) ,2009/10/19,-0.006482116,2.425436814,2.409714852,2.488948393,1.155662773
2009/10/26,0.000290046,FALSE,2009/10/23,,江苏宏宝(sz002071) 美欣达(sz002034) 蓉胜超微(sz002141) ,2009/10/26,0.015309835,2.409714852,2.446607188,2.527053781,1.155997969
2009/10/27,-0.029148507,FALSE,2009/10/23,,江苏宏宝(sz002071) 美欣达(sz002034) 蓉胜超微(sz002141) ,2009/10/26,-0.019489669,2.446607188,2.398923624,2.47780234,1.122302353
2009/10/28,0.004407612,FALSE,2009/10/23,,江苏宏宝(sz002071) 美欣达(sz002034) 蓉胜超微(sz002141) ,2009/10/26,-0.006544493,2.398923624,2.383223885,2.46158638,1.127249027
2009/10/29,-0.024713681,FALSE,2009/10/23,,江苏宏宝(sz002071) 美欣达(sz002034) 蓉胜超微(sz002141) ,2009/10/26,-0.005519029,2.383223885,2.370070804,2.448000814,1.099390554
2009/10/30,0.010261622,TRUE,2009/10/23,京新药业(sz002020) 美欣达(sz002034) 江苏宏宝(sz002071) ,江苏宏宝(sz002071) 美欣达(sz002034) 蓉胜超微(sz002141) ,2009/10/26,0.017220044,2.370070804,2.410883528,2.490155496,1.110672084
2009/11/2,0.034273573,FALSE,2009/10/30,,京新药业(sz002020) 美欣达(sz002034) 江苏宏宝(sz002071) ,2009/11/2,0.050415919,2.410883528,2.532430437,2.615698974,1.148738784
2009/11/3,0.012564843,FALSE,2009/10/30,,京新药业(sz002020) 美欣达(sz002034) 江苏宏宝(sz002071) ,2009/11/2,0.01040973,2.532430437,2.558792355,2.642927695,1.163172507
2009/11/4,0.005373418,FALSE,2009/10/30,,京新药业(sz002020) 美欣达(sz002034) 江苏宏宝(sz002071) ,2009/11/2,0.005038422,2.558792355,2.571684629,2.656243879,1.169422719
2009/11/5,0.003019783,FALSE,2009/10/30,,京新药业(sz002020) 美欣达(sz002034) 江苏宏宝(sz002071) ,2009/11/2,-0.008625932,2.571684629,2.549501454,2.633331301,1.172954122
2009/11/6,0.005397885,TRUE,2009/10/30,京新药业(sz002020) 美欣达(sz002034) 江苏宏宝(sz002071) ,京新药业(sz002020) 美欣达(sz002034) 江苏宏宝(sz002071) ,2009/11/2,-0.00459514,2.549501454,2.537786139,2.621230776,1.179285593
2009/11/9,0.003666359,FALSE,2009/11/6,,京新药业(sz002020) 美欣达(sz002034) 江苏宏宝(sz002071) ,2009/11/9,0.022056524,2.537786139,2.593760879,2.679046015,1.183609277
2009/11/10,0.002285606,FALSE,2009/11/6,,京新药业(sz002020) 美欣达(sz002034) 江苏宏宝(sz002071) ,2009/11/9,0.000458228,2.593760879,2.594949414,2.68027363,1.186314542
2009/11/11,-0.002314643,FALSE,2009/11/6,,京新药业(sz002020) 美欣达(sz002034) 江苏宏宝(sz002071) ,2009/11/9,0.013223647,2.594949414,2.62926411,2.715716624,1.183568647
2009/11/12,0.001235815,FALSE,2009/11/6,,京新药业(sz002020) 美欣达(sz002034) 江苏宏宝(sz002071) ,2009/11/9,0.000582597,2.62926411,2.630795912,2.717298793,1.185031319
2009/11/13,0.005351444,TRUE,2009/11/6,京新药业(sz002020) 美欣达(sz002034) 江苏宏宝(sz002071) ,京新药业(sz002020) 美欣达(sz002034) 江苏宏宝(sz002071) ,2009/11/9,0.013448207,2.630795912,2.6661754,2.753841589,1.191372947
2009/11/16,0.030431521,FALSE,2009/11/13,,京新药业(sz002020) 美欣达(sz002034) 江苏宏宝(sz002071) ,2009/11/16,0.011839555,2.6661754,2.69774173,2.786445848,1.227628238
2009/11/17,0.000703293,FALSE,2009/11/13,,京新药业(sz002020) 美欣达(sz002034) 江苏宏宝(sz002071) ,2009/11/16,0.007726053,2.69774173,2.718584626,2.807974076,1.22849162
2009/11/18,0.000518142,FALSE,2009/11/13,,京新药业(sz002020) 美欣达(sz002034) 江苏宏宝(sz002071) ,2009/11/16,0.003001458,2.718584626,2.726744344,2.816402093,1.229128153
2009/11/19,0.003363423,FALSE,2009/11/13,,京新药业(sz002020) 美欣达(sz002034) 江苏宏宝(sz002071) ,2009/11/16,0.030380083,2.726744344,2.809583064,2.901964623,1.233262231
2009/11/20,-0.003138006,TRUE,2009/11/13,京新药业(sz002020) 美欣达(sz002034) 江苏宏宝(sz002071) ,京新药业(sz002020) 美欣达(sz002034) 江苏宏宝(sz002071) ,2009/11/16,-0.001116541,2.809583064,2.806446051,2.898724462,1.229392246
2009/11/23,0.009501489,FALSE,2009/11/20,,京新药业(sz002020) 美欣达(sz002034) 江苏宏宝(sz002071) ,2009/11/23,0.011697376,2.806446051,2.839274104,2.93263193,1.241073303
2009/11/24,-0.03203647,FALSE,2009/11/20,,京新药业(sz002020) 美欣达(sz002034) 江苏宏宝(sz002071) ,2009/11/23,-0.057861469,2.839274104,2.674989533,2.762945539,1.201313696
2009/11/25,0.022984262,FALSE,2009/11/20,,京新药业(sz002020) 美欣达(sz002034) 江苏宏宝(sz002071) ,2009/11/23,0.07039018,2.674989533,2.863282529,2.957429773,1.228925004
2009/11/26,-0.039634894,FALSE,2009/11/20,,京新药业(sz002020) 美欣达(sz002034) 江苏宏宝(sz002071) ,2009/11/23,0.035059782,2.863282529,2.963668589,3.061116615,1.180216692
2009/11/27,-0.029623297,TRUE,2009/11/20,洪城股份(sh600566) 京新药业(sz002020) 蓉胜超微(sz002141) ,京新药业(sz002020) 美欣达(sz002034) 江苏宏宝(sz002071) ,2009/11/23,-0.058544224,2.963668589,2.790162911,2.881905918,1.145254782
2009/11/30,0.038184662,FALSE,2009/11/27,,洪城股份(sh600566) 京新药业(sz002020) 蓉胜超微(sz002141) ,2009/11/30,0.033452507,2.790162911,2.883500856,2.978312897,1.188985949
2009/12/1,0.013999037,FALSE,2009/11/27,,洪城股份(sh600566) 京新药业(sz002020) 蓉胜超微(sz002141) ,2009/11/30,0.036331383,2.883500856,2.988262431,3.086519124,1.205630608
2009/12/2,0.010250419,FALSE,2009/11/27,,洪城股份(sh600566) 京新药业(sz002020) 蓉胜超微(sz002141) ,2009/11/30,0.018783884,2.988262431,3.044393607,3.144495942,1.217988827
2009/12/3,-0.001792996,FALSE,2009/11/27,,洪城股份(sh600566) 京新药业(sz002020) 蓉胜超微(sz002141) ,2009/11/30,0.019669852,3.044393607,3.104276378,3.206347712,1.215804977
2009/12/4,0.014651005,TRUE,2009/11/27,江苏宏宝(sz002071) 蓉胜超微(sz002141) 冠豪高新(sh600433) ,洪城股份(sh600566) 京新药业(sz002020) 蓉胜超微(sz002141) ,2009/11/30,-0.048775258,3.104276378,2.952864496,3.049957275,1.233617742
2009/12/7,0.00695487,FALSE,2009/12/4,,江苏宏宝(sz002071) 蓉胜超微(sz002141) 冠豪高新(sh600433) ,2009/12/7,0.021453298,2.952864496,3.016213179,3.115388918,1.242197393
2009/12/8,-0.012213703,FALSE,2009/12/4,,江苏宏宝(sz002071) 蓉胜超微(sz002141) 冠豪高新(sh600433) ,2009/12/7,0.023317991,3.016213179,3.086545211,3.188033529,1.227025563
2009/12/9,-0.019188636,FALSE,2009/12/4,,江苏宏宝(sz002071) 蓉胜超微(sz002141) 冠豪高新(sh600433) ,2009/12/7,-0.021033145,3.086545211,3.021625459,3.120979158,1.203480616
2009/12/10,0.006403187,FALSE,2009/12/4,,江苏宏宝(sz002071) 蓉胜超微(sz002141) 冠豪高新(sh600433) ,2009/12/7,-0.002317808,3.021625459,3.014621911,3.113745327,1.211186728
2009/12/11,-0.00062059,TRUE,2009/12/4,蓉胜超微(sz002141) 江苏宏宝(sz002071) 冠豪高新(sh600433) ,江苏宏宝(sz002071) 蓉胜超微(sz002141) 冠豪高新(sh600433) ,2009/12/7,0.018790246,3.014621911,3.071267398,3.172253368,1.210435077
2009/12/14,0.010553787,FALSE,2009/12/11,,蓉胜超微(sz002141) 江苏宏宝(sz002071) 冠豪高新(sh600433) ,2009/12/14,0.005828349,3.071267398,3.089167818,3.190742369,1.223209751
2009/12/15,-0.008140613,FALSE,2009/12/11,,蓉胜超微(sz002141) 江苏宏宝(sz002071) 冠豪高新(sh600433) ,2009/12/14,0.00376674,3.089167818,3.100803909,3.202761065,1.213252074
2009/12/16,-0.006312546,FALSE,2009/12/11,,蓉胜超微(sz002141) 江苏宏宝(sz002071) 冠豪高新(sh600433) ,2009/12/14,-0.016265848,3.100803909,3.050366704,3.150665441,1.205593364
2009/12/17,-0.022627446,FALSE,2009/12/11,,蓉胜超微(sz002141) 江苏宏宝(sz002071) 冠豪高新(sh600433) ,2009/12/14,-0.044519265,3.050366704,2.914566621,3.010400132,1.178313865
2009/12/18,-0.025404077,TRUE,2009/12/11,京新药业(sz002020) 洪城股份(sh600566) 蓉胜超微(sz002141) ,蓉胜超微(sz002141) 江苏宏宝(sz002071) 冠豪高新(sh600433) ,2009/12/14,-0.014834425,2.914566621,2.871330701,2.965742576,1.148379888
2009/12/21,0.00143879,FALSE,2009/12/18,,京新药业(sz002020) 洪城股份(sh600566) 蓉胜超微(sz002141) ,2009/12/21,0.012175725,2.871330701,2.906291235,2.965742576,1.150032165
2009/12/22,-0.026814892,FALSE,2009/12/18,,京新药业(sz002020) 洪城股份(sh600566) 蓉胜超微(sz002141) ,2009/12/21,-0.039673544,2.906291235,2.790988362,2.965742576,1.119194176
2009/12/23,0.009360044,FALSE,2009/12/18,,京新药业(sz002020) 洪城股份(sh600566) 蓉胜超微(sz002141) ,2009/12/21,0.016922017,2.790988362,2.838217514,2.965742576,1.129669883
2009/12/24,0.030673045,FALSE,2009/12/18,,京新药业(sz002020) 洪城股份(sh600566) 蓉胜超微(sz002141) ,2009/12/21,0.029887676,2.838217514,2.92304524,2.965742576,1.164320298
2009/12/25,-0.004082796,TRUE,2009/12/18,京新药业(sz002020) 江苏宏宝(sz002071) 蓉胜超微(sz002141) ,京新药业(sz002020) 洪城股份(sh600566) 蓉胜超微(sz002141) ,2009/12/21,0.009285825,2.92304524,2.950188127,2.965742576,1.159566616
2009/12/28,0.01566524,FALSE,2009/12/25,,京新药业(sz002020) 江苏宏宝(sz002071) 蓉胜超微(sz002141) ,2009/12/28,0.033563503,2.950188127,3.049206776,3.065283287,1.177731505
2009/12/29,0.006413813,FALSE,2009/12/25,,京新药业(sz002020) 江苏宏宝(sz002071) 蓉胜超微(sz002141) ,2009/12/28,0.011451278,3.049206776,3.08412409,3.100384697,1.185285255
2009/12/30,0.016602204,FALSE,2009/12/25,,京新药业(sz002020) 江苏宏宝(sz002071) 蓉胜超微(sz002141) ,2009/12/28,0.002870749,3.08412409,3.092977837,3.109285125,1.204963603
2009/12/31,0.004726233,TRUE,2009/12/25,江苏宏宝(sz002071) 蓉胜超微(sz002141) 海德股份(sz000567) ,京新药业(sz002020) 江苏宏宝(sz002071) 蓉胜超微(sz002141) ,2009/12/28,0.002773674,3.092977837,3.10155675,3.117909268,1.210658541
2010/1/4,-0.011312534,FALSE,2009/12/31,,江苏宏宝(sz002071) 蓉胜超微(sz002141) 海德股份(sz000567) ,2010/1/4,-0.003243196,3.10155675,3.091497792,3.107797276,1.196962925
2010/1/5,0.008149399,FALSE,2009/12/31,,江苏宏宝(sz002071) 蓉胜超微(sz002141) 海德股份(sz000567) ,2010/1/4,0.04621129,3.091497792,3.234359893,3.251412598,1.206717454
2010/1/6,-0.00625975,FALSE,2009/12/31,,江苏宏宝(sz002071) 蓉胜超微(sz002141) 海德股份(sz000567) ,2010/1/4,-0.014578333,3.234359893,3.187208317,3.204012422,1.199163704
2010/1/7,-0.019840586,FALSE,2009/12/31,,江苏宏宝(sz002071) 蓉胜超微(sz002141) 海德股份(sz000567) ,2010/1/4,0.019013188,3.187208317,3.247807308,3.264930912,1.175371593
2010/1/8,0.002497508,TRUE,2009/12/31,江苏宏宝(sz002071) 蓉胜超微(sz002141) 刚泰控股(sh600687) ,江苏宏宝(sz002071) 蓉胜超微(sz002141) 海德股份(sz000567) ,2010/1/4,0.028053498,3.247807308,3.338919664,3.356523645,1.178307093
2010/1/11,0.000551704,FALSE,2010/1/8,,江苏宏宝(sz002071) 蓉胜超微(sz002141) 刚泰控股(sh600687) ,2010/1/11,-0.001739114,3.338919664,3.333112902,3.350686268,1.178957169
2010/1/12,0.015183584,FALSE,2010/1/8,,江苏宏宝(sz002071) 蓉胜超微(sz002141) 刚泰控股(sh600687) ,2010/1/11,0.011093078,3.333112902,3.370087385,3.387855693,1.196857965
2010/1/13,-0.032187433,FALSE,2010/1/8,,江苏宏宝(sz002071) 蓉胜超微(sz002141) 刚泰控股(sh600687) ,2010/1/11,-0.001642886,3.370087385,3.364550717,3.382289834,1.15833418
2010/1/14,0.014004104,FALSE,2010/1/8,,江苏宏宝(sz002071) 蓉胜超微(sz002141) 刚泰控股(sh600687) ,2010/1/11,0.021151093,3.364550717,3.435714642,3.453828961,1.174555612
2010/1/15,0.003946325,TRUE,2010/1/8,刚泰控股(sh600687) 蓉胜超微(sz002141) 深天地Ａ(sz000023) ,江苏宏宝(sz002071) 蓉胜超微(sz002141) 刚泰控股(sh600687) ,2010/1/11,0.007812607,3.435714642,3.462556531,3.48081237,1.179190791
2010/1/18,0.005151117,FALSE,2010/1/15,,刚泰控股(sh600687) 蓉胜超微(sz002141) 深天地Ａ(sz000023) ,2010/1/18,0.015428698,3.462556531,3.515979269,3.534516772,1.18526494
2010/1/19,0.00194248,FALSE,2010/1/15,,刚泰控股(sh600687) 蓉胜超微(sz002141) 深天地Ａ(sz000023) ,2010/1/18,0.006646987,3.515979269,3.539349937,3.558010659,1.187567293
2010/1/20,-0.032231117,FALSE,2010/1/15,,刚泰控股(sh600687) 蓉胜超微(sz002141) 深天地Ａ(sz000023) ,2010/1/18,-0.013219535,3.539349937,3.492561378,3.510975414,1.149290672
2010/1/21,0.004165648,FALSE,2010/1/15,,刚泰控股(sh600687) 蓉胜超微(sz002141) 深天地Ａ(sz000023) ,2010/1/18,0.003127982,3.492561378,3.503486049,3.521957683,1.154078212
2010/1/22,-0.012430433,TRUE,2010/1/15,美欣达(sz002034) 安纳达(sz002136) 联环药业(sh600513) ,刚泰控股(sh600687) 蓉胜超微(sz002141) 深天地Ａ(sz000023) ,2010/1/18,-0.025845066,3.503486049,3.412938221,3.430932454,1.139732521
2010/1/25,-0.011345137,FALSE,2010/1/22,,美欣达(sz002034) 安纳达(sz002136) 联环药业(sh600513) ,2010/1/25,-0.01836014,3.412938221,3.350276198,3.367940055,1.126802099
2010/1/26,-0.025603889,FALSE,2010/1/22,,美欣达(sz002034) 安纳达(sz002136) 联环药业(sh600513) ,2010/1/25,-0.053454229,3.350276198,3.171189766,3.187909415,1.097951583
2010/1/27,-0.013639447,FALSE,2010/1/22,,美欣达(sz002034) 安纳达(sz002136) 联环药业(sh600513) ,2010/1/25,-0.006200887,3.171189766,3.151525576,3.168141549,1.08297613
2010/1/28,0.002501118,FALSE,2010/1/22,,美欣达(sz002034) 安纳达(sz002136) 联环药业(sh600513) ,2010/1/25,0.009311532,3.151525576,3.180871107,3.197641799,1.085684781
2010/1/29,-0.000751582,TRUE,2010/1/22,美欣达(sz002034) 安纳达(sz002136) 道博股份(sh600136) ,美欣达(sz002034) 安纳达(sz002136) 联环药业(sh600513) ,2010/1/25,0.02522524,3.180871107,3.261109345,3.278303082,1.0848688
2010/2/1,-0.016057251,FALSE,2010/1/29,,美欣达(sz002034) 安纳达(sz002136) 道博股份(sh600136) ,2010/2/1,-0.024361852,3.261109345,3.181662681,3.278303082,1.06744879
2010/2/2,-0.002068062,FALSE,2010/1/29,,美欣达(sz002034) 安纳达(sz002136) 道博股份(sh600136) ,2010/2/1,-0.000295663,3.181662681,3.180721981,3.278303082,1.065241239
2010/2/3,0.026867417,FALSE,2010/1/29,,美欣达(sz002034) 安纳达(sz002136) 道博股份(sh600136) ,2010/2/1,0.029342128,3.180721981,3.274051133,3.278303082,1.09386152
2010/2/4,-0.00368958,FALSE,2010/1/29,,美欣达(sz002034) 安纳达(sz002136) 道博股份(sh600136) ,2010/2/1,0.001289675,3.274051133,3.278273593,3.278303082,1.089825631
2010/2/5,-0.02041444,TRUE,2010/1/29,美欣达(sz002034) 安纳达(sz002136) 梅花伞(sz002174) ,美欣达(sz002034) 安纳达(sz002136) 道博股份(sh600136) ,2010/2/1,-0.028244622,3.278273593,3.185679995,3.278303082,1.06757745
2010/2/8,-0.000666013,FALSE,2010/2/5,,美欣达(sz002034) 安纳达(sz002136) 梅花伞(sz002174) ,2010/2/8,0.007584483,3.185679995,3.209841731,3.278303082,1.06686643
2010/2/9,0.005775962,FALSE,2010/2/5,,美欣达(sz002034) 安纳达(sz002136) 梅花伞(sz002174) ,2010/2/8,0.005625172,3.209841731,3.227897645,3.278303082,1.07302861
2010/2/10,0.01418028,FALSE,2010/2/5,,美欣达(sz002034) 安纳达(sz002136) 梅花伞(sz002174) ,2010/2/8,0.009753999,3.227897645,3.259382557,3.278303082,1.088244456
2010/2/11,0.001950761,FALSE,2010/2/5,,美欣达(sz002034) 安纳达(sz002136) 梅花伞(sz002174) ,2010/2/8,-0.00838315,3.259382557,3.232058664,3.278303082,1.090367361
2010/2/12,0.009588871,TRUE,2010/2/5,美欣达(sz002034) 安纳达(sz002136) 梅花伞(sz002174) ,美欣达(sz002034) 安纳达(sz002136) 梅花伞(sz002174) ,2010/2/8,0.007324746,3.232058664,3.255732672,3.278303082,1.100822753
2010/2/22,-0.005514751,FALSE,2010/2/12,,美欣达(sz002034) 安纳达(sz002136) 梅花伞(sz002174) ,2010/2/22,0.003342696,3.255732672,3.266615596,3.278303082,1.094751989
2010/2/23,-0.010738089,FALSE,2010/2/12,,美欣达(sz002034) 安纳达(sz002136) 梅花伞(sz002174) ,2010/2/22,0.002184859,3.266615596,3.273752689,3.278303082,1.082996445
2010/2/24,0.014334262,FALSE,2010/2/12,,美欣达(sz002034) 安纳达(sz002136) 梅花伞(sz002174) ,2010/2/22,0.030741984,3.273752689,3.374394344,3.278303082,1.0985204
2010/2/25,0.014686483,FALSE,2010/2/12,,美欣达(sz002034) 安纳达(sz002136) 梅花伞(sz002174) ,2010/2/22,0.014006291,3.374394344,3.421657091,3.278303082,1.114653801
2010/2/26,-0.003177274,TRUE,2010/2/12,美欣达(sz002034) 安纳达(sz002136) 道博股份(sh600136) ,美欣达(sz002034) 安纳达(sz002136) 梅花伞(sz002174) ,2010/2/22,-0.000794201,3.421657091,3.418939606,3.278303082,1.11111224
2010/3/1,0.013026904,FALSE,2010/2/26,,美欣达(sz002034) 安纳达(sz002136) 道博股份(sh600136) ,2010/3/1,0.018251584,3.418939606,3.481340671,3.338137307,1.125586592
2010/3/2,-0.003964601,FALSE,2010/2/26,,美欣达(sz002034) 安纳达(sz002136) 道博股份(sh600136) ,2010/3/1,0.007861969,3.481340671,3.508710863,3.364381639,1.12112409
2010/3/3,0.00719972,FALSE,2010/2/26,,美欣达(sz002034) 安纳达(sz002136) 道博股份(sh600136) ,2010/3/1,0.010064553,3.508710863,3.544024471,3.398242638,1.129195869
2010/3/4,-0.025339722,FALSE,2010/2/26,,美欣达(sz002034) 安纳达(sz002136) 道博股份(sh600136) ,2010/3/1,-0.046357687,3.544024471,3.379731693,3.240707968,1.10058236
2010/3/5,0.002827196,TRUE,2010/2/26,美欣达(sz002034) 安纳达(sz002136) 道博股份(sh600136) ,美欣达(sz002034) 安纳达(sz002136) 道博股份(sh600136) ,2010/3/1,0.02382773,3.379731693,3.460263026,3.317926682,1.103693922
2010/3/8,0.008104891,FALSE,2010/3/5,,美欣达(sz002034) 安纳达(sz002136) 道博股份(sh600136) ,2010/3/8,0.003185117,3.460263026,3.471284369,3.328494667,1.112639242
2010/3/9,0.005988716,FALSE,2010/3/5,,美欣达(sz002034) 安纳达(sz002136) 道博股份(sh600136) ,2010/3/8,0.016549968,3.471284369,3.528734015,3.383581148,1.119302522
2010/3/10,-0.007916246,FALSE,2010/3/5,,美欣达(sz002034) 安纳达(sz002136) 道博股份(sh600136) ,2010/3/8,0.005211227,3.528734015,3.547123048,3.401213756,1.110441849
2010/3/11,-0.000908622,FALSE,2010/3/5,,美欣达(sz002034) 安纳达(sz002136) 道博股份(sh600136) ,2010/3/8,0.034310444,3.547123048,3.668826414,3.517910909,1.109432876
2010/3/12,-0.013299926,TRUE,2010/3/5,美欣达(sz002034) 安纳达(sz002136) 联环药业(sh600513) ,美欣达(sz002034) 安纳达(sz002136) 道博股份(sh600136) ,2010/3/8,-0.016871395,3.668826414,3.606928196,3.458558846,1.094677501
2010/3/15,-0.015449425,FALSE,2010/3/12,,美欣达(sz002034) 安纳达(sz002136) 联环药业(sh600513) ,2010/3/15,-0.01394787,3.606928196,3.556619231,3.410319318,1.077765363
2010/3/16,0.006531205,FALSE,2010/3/12,,美欣达(sz002034) 安纳达(sz002136) 联环药业(sh600513) ,2010/3/15,0.014528518,3.556619231,3.608291638,3.459866204,1.084804469
2010/3/17,0.021832289,FALSE,2010/3/12,,美欣达(sz002034) 安纳达(sz002136) 联环药业(sh600513) ,2010/3/15,0.018748568,3.608291638,3.675941938,3.52473374,1.108488234
2010/3/18,-0.00194568,FALSE,2010/3/12,,美欣达(sz002034) 安纳达(sz002136) 联环药业(sh600513) ,2010/3/15,0.005979862,3.675941938,3.697923565,3.545811163,1.106331471
2010/3/19,0.008054965,TRUE,2010/3/12,美欣达(sz002034) 安纳达(sz002136) 联环药业(sh600513) ,美欣达(sz002034) 安纳达(sz002136) 联环药业(sh600513) ,2010/3/15,0.006859961,3.697923565,3.723291178,3.570135291,1.115242932
2010/3/22,0.002659486,FALSE,2010/3/19,,美欣达(sz002034) 安纳达(sz002136) 联环药业(sh600513) ,2010/3/22,0.021739675,3.723291178,3.804234318,3.647748871,1.118208905
2010/3/23,-0.00819347,FALSE,2010/3/19,,美欣达(sz002034) 安纳达(sz002136) 联环药业(sh600513) ,2010/3/22,0.004471086,3.804234318,3.821243378,3.664058271,1.109046894
2010/3/24,0.000335819,FALSE,2010/3/19,,美欣达(sz002034) 安纳达(sz002136) 联环药业(sh600513) ,2010/3/22,0.010546746,3.821243378,3.861545062,3.702702164,1.109419333
2010/3/25,-0.014508632,FALSE,2010/3/19,,美欣达(sz002034) 安纳达(sz002136) 联环药业(sh600513) ,2010/3/22,-0.020003937,3.861545062,3.784298959,3.628633544,1.093323176
2010/3/26,0.014205065,TRUE,2010/3/19,华润锦华(sz000810) 三毛派神(sz000779) 贵绳股份(sh600992) ,美欣达(sz002034) 安纳达(sz002136) 联环药业(sh600513) ,2010/3/22,0.006726449,3.784298959,3.809753852,3.653041361,1.108853902
2010/3/29,0.025508397,FALSE,2010/3/26,,华润锦华(sz000810) 三毛派神(sz000779) 贵绳股份(sh600992) ,2010/3/29,0.026163805,3.809753852,3.909431509,3.748618823,1.137138988
2010/3/30,0.002432605,FALSE,2010/3/26,,华润锦华(sz000810) 三毛派神(sz000779) 贵绳股份(sh600992) ,2010/3/29,0.002622212,3.909431509,3.919682865,3.758448495,1.139905197
2010/3/31,-0.006267246,FALSE,2010/3/26,,华润锦华(sz000810) 三毛派神(sz000779) 贵绳股份(sh600992) ,2010/3/29,-0.000561844,3.919682865,3.917480615,3.756336833,1.132761131
2010/4/1,0.013847998,FALSE,2010/3/26,,华润锦华(sz000810) 三毛派神(sz000779) 贵绳股份(sh600992) ,2010/3/29,0.005096014,3.917480615,3.937444152,3.775479179,1.148447605
2010/4/2,0.004543123,TRUE,2010/3/26,梅花伞(sz002174) 浙江富润(sh600070) 华润锦华(sz000810) ,华润锦华(sz000810) 三毛派神(sz000779) 贵绳股份(sh600992) ,2010/3/29,-0.002061569,3.937444152,3.929326839,3.767695768,1.153665143
2010/4/6,-0.000645663,FALSE,2010/4/2,,梅花伞(sz002174) 浙江富润(sh600070) 华润锦华(sz000810) ,2010/4/6,0.0041795,3.929326839,3.945749462,3.783442854,1.152920264
2010/4/7,-0.005344845,FALSE,2010/4/2,,梅花伞(sz002174) 浙江富润(sh600070) 华润锦华(sz000810) ,2010/4/6,0.018143226,3.945749462,4.017338087,3.852086713,1.146758084
2010/4/8,-0.011872038,FALSE,2010/4/2,,梅花伞(sz002174) 浙江富润(sh600070) 华润锦华(sz000810) ,2010/4/6,-0.004382531,4.017338087,3.999731977,3.835204823,1.133143728
2010/4/9,0.009690027,TRUE,2010/4/2,梅花伞(sz002174) 浙江富润(sh600070) 华润锦华(sz000810) ,梅花伞(sz002174) 浙江富润(sh600070) 华润锦华(sz000810) ,2010/4/6,0.014646155,3.999731977,4.05831267,3.891375826,1.144123921
2010/4/12,-0.00819432,FALSE,2010/4/9,,梅花伞(sz002174) 浙江富润(sh600070) 华润锦华(sz000810) ,2010/4/12,0.005499628,4.05831267,4.080631879,3.912776944,1.134748603
2010/4/13,0.012006636,FALSE,2010/4/9,,梅花伞(sz002174) 浙江富润(sh600070) 华润锦华(sz000810) ,2010/4/12,-0.027973497,4.080631879,3.966482334,3.803322889,1.148373117
2010/4/14,0.00353508,FALSE,2010/4/9,,梅花伞(sz002174) 浙江富润(sh600070) 华润锦华(sz000810) ,2010/4/12,0.012583594,3.966482334,4.016394939,3.851182361,1.152432707
2010/4/15,-0.002685305,FALSE,2010/4/9,,梅花伞(sz002174) 浙江富润(sh600070) 华润锦华(sz000810) ,2010/4/12,-0.007935903,4.016394939,3.984521218,3.820619752,1.149338073
2010/4/16,-0.01126505,TRUE,2010/4/9,中钢天源(sz002057) 梅花伞(sz002174) 浙江富润(sh600070) ,梅花伞(sz002174) 浙江富润(sh600070) 华润锦华(sz000810) ,2010/4/12,-0.003256887,3.984521218,3.971544083,3.808176425,1.136390723
2010/4/19,-0.053603192,FALSE,2010/4/16,,中钢天源(sz002057) 梅花伞(sz002174) 浙江富润(sh600070) ,2010/4/19,-0.035979069,3.971544083,3.828651623,3.671161782,1.075476553
