date,trade_date,rsi_diff,psy6_diff,psy12_diff,vol_ratio_1m,target,ret_100,ret_500,100_close,500_close,pred_prob,position,strategy_ret,cum_ret
2021-07-12,20210712,15.787223397592754,6.666666666666664,2.9166666666666643,2.3868517854469427,0,0.016610184740404543,0.005859414040725541,5038.3394,6904.3818,0.5538794938163522,1,-0.010750770699679002,1.2587627073233434
2021-07-13,20210713,15.952897397741232,6.666666666666664,2.9166666666666643,2.420732312538115,0,0.016400952452125583,0.0056884668493801804,5052.5729,6961.8475,0.5543213315328495,1,-0.010712485602745403,1.2452782299438692
2021-07-14,20210714,14.48594724835889,6.666666666666664,2.9166666666666714,2.417665878669077,1,-0.006609300120506867,0.007734966994377812,4999.1733,6898.7502,0.5504062001441502,1,0.014344267114884679,1.263140833506535
2021-07-15,20210715,12.895559963348155,6.666666666666671,2.5,2.426534193756336,1,-0.010348671039218327,0.0030650219659318356,5074.1491,6932.406,0.5513877959917708,1,0.013413693005150162,1.280084216869461
2021-07-16,20210716,14.858406033910612,6.666666666666671,2.5,2.4855665919731176,1,-0.0028945032055842645,-0.00089000984665355,5010.9806,6925.1232,0.5566226982824605,1,0.0020044933589307146,1.282650137181048
2021-07-19,20210719,13.227961428917176,5.833333333333336,2.0833333333333286,2.5133069790649976,0,0.0021311927151270726,-0.005134797171843952,5039.5916,6889.3375,0.5578618470846323,1,-0.007265989886971025,1.2733304142557684
2021-07-20,20210720,14.395681087170331,6.666666666666671,2.5,2.5378791581676903,0,-0.021505958768607614,-0.022415268053785797,5019.5026,6901.1318,0.5553897009604607,1,-0.0009093092851781837,1.2721725630869858
2021-07-21,20210721,14.812235934286086,6.666666666666671,2.5,2.5375668123004274,0,0.012179875231298487,0.00675965589600902,5026.1284,6984.5418,0.5564997024660207,1,-0.005420219335289467,1.265277108762717
2021-07-22,20210722,16.754641191420767,7.5,2.9166666666666714,2.548423078415386,1,-0.013331544330025258,0.0008714008109484972,5019.754,7026.5482,0.5560911682908923,1,0.014202945140973755,1.2832477701266038
2021-07-23,20210723,16.06736525370014,6.666666666666664,2.9166666666666643,2.591448770112025,1,-0.02294141190897081,-0.0038910868781776298,4954.7742,6985.7499,0.5546265569514816,1,0.01905032503079318,1.3076940572425562
2021-07-26,20210726,16.94703147300838,6.666666666666664,2.9166666666666643,2.5804494629620898,1,0.008356840916970976,0.015106867825097847,4762.9947,6868.2074,0.5569707714123863,1,0.0067500269081268716,1.316521027316541
2021-07-27,20210727,16.006748354041186,6.666666666666664,2.9166666666666643,2.5841506253042588,0,0.011922639272785807,0.009426491580325269,4592.426,6719.2557,0.5544649287580435,1,-0.0024961476924605375,1.3132347963921291
2021-07-28,20210728,14.692288446765495,5.833333333333336,2.5,2.5735595080428153,1,0.0015758217649832762,0.008775139700041734,4622.3395,6621.9845,0.5565472356352535,1,0.007199317935058458,1.3226891912147378
2021-07-29,20210729,15.431849623967622,5.833333333333329,2.9166666666666643,2.5791157718048616,1,-0.02255803477269791,-0.004775629730853104,4662.9205,6758.8869,0.5532990885484532,1,0.017782405041844807,1.3462097861573885
2021-07-30,20210730,15.43809951198574,6.666666666666664,2.9166666666666643,2.6157983025885847,1,0.0066355897966521304,0.008605975672286936,4593.6448,6767.316,0.5529481337268651,1,0.001970385875634806,1.3488623389056744
2021-08-02,20210802,14.102666422593394,6.666666666666664,2.9166666666666643,2.609299342766621,1,-0.006477946568262394,0.0065143163290228845,4723.4484,6872.0004,0.5493822151455285,1,0.012992262897285278,1.3663871130249843
2021-08-03,20210803,11.750757271190416,5.833333333333329,2.5,2.623297649010813,1,-0.0019265602770215384,0.003938005189319416,4754.8722,6816.0107,0.5486975970438019,1,0.005864565466340954,1.374400379701684
2021-08-04,20210804,14.553809971205304,5.833333333333336,2.5,2.6281690922189287,0,0.022852622027155434,-0.008578755035358876,4761.8123,6931.3365,0.5561782994843405,1,-0.03143137706251431,1.3312010831324175
2021-08-05,20210805,14.176963579065593,6.666666666666664,2.5,2.656032513839319,1,-0.0007393641442537957,0.01583578707372335,4733.0498,6911.8292,0.5548066582147436,1,0.016575151217977147,1.3532659423868725
2021-08-06,20210806,15.548366173196513,8.333333333333336,2.9166666666666714,2.673456078627723,0,3.686528297253133e-05,-0.003876757552379373,4701.6515,6938.8679,0.5525069953484468,1,-0.003913622835351904,1.347969769892443
2021-08-09,20210809,15.754348439115383,8.333333333333336,2.5,2.667604836737758,0,0.016713482988806483,0.010540426356649313,4779.7468,6979.5256,0.5582746459381099,1,-0.00617305663215717,1.3396486761644613
2021-08-10,20210810,15.344656982926807,8.333333333333336,2.5,2.665063329583058,1,0.009558157334839112,0.01951276268230262,4858.1392,7019.2284,0.5571838304937166,1,0.009954605347463508,1.3529843500399303
2021-08-11,20210811,16.359409028103833,9.166666666666671,2.9166666666666714,2.6867866661158226,1,-0.006898717540719135,0.006016275265036342,4826.0303,7073.5219,0.5543030413498252,1,0.012914992805755476,1.3704581331869958
2021-08-12,20210812,17.29679439938149,9.166666666666671,2.9166666666666714,2.7287502367190046,1,-0.000808095223549854,0.009730779435970893,4776.0873,7095.2024,0.5568013480806957,1,0.010538874659520747,1.3849012196787744
2021-08-13,20210813,18.62514426316538,9.166666666666664,2.9166666666666714,2.7499985430855727,0,0.011923796099076123,-0.0012833165112132727,4762.2629,7088.8876,0.5603367036921111,1,-0.013207112610289395,1.3666106733163497
2021-08-16,20210816,17.1954046163084,8.333333333333336,2.5,2.7686511915753256,1,-0.003138399793621627,0.005398916297014722,4772.4122,7052.4876,0.5621069664268842,1,0.008537316090636349,1.3782778606072887
2021-08-17,20210817,15.89804473948729,8.333333333333336,2.5,2.770558668208389,1,-0.01635577552713474,-0.012045422178303844,4669.7769,6894.4042,0.5586571089074658,1,0.004310353348830898,1.384218725199377
2021-08-18,20210818,18.41822159163963,8.333333333333336,2.5,2.7433039850023166,1,-0.013021245307456741,0.004723040236120468,4726.6542,6941.008,0.5653531210796924,1,0.01774428554357721,1.408780697514081
2021-08-19,20210819,19.332027787981268,10.0,3.3333333333333357,2.7083791788603224,0,-0.005221475795805008,-0.019147094692272604,4663.6406,6947.0564,0.5566401668022576,1,-0.013925618896467595,1.3891625544118003
2021-08-20,20210820,19.62211631852462,10.0,3.3333333333333357,2.686404677589018,0,0.011504279769237291,-0.006898247121873036,4556.6501,6920.0248,0.5574127886536671,1,-0.018402526891110327,1.3635984531481136
2021-08-23,20210823,20.346752938848134,10.0,3.3333333333333357,2.7316575957745104,1,-0.011686811181125245,0.007850678606075245,4594.7293,7024.5647,0.5593415646089088,1,0.01953748978720049,1.3902397440003371
2021-08-24,20210824,19.0065613456174,10.0,3.3333333333333357,2.7570324016199548,1,0.0028001484787441022,0.006602747251280183,4649.5106,7090.7817,0.5557729933072566,1,0.003802598772536081,1.3955262679444036
2021-08-25,20210825,19.81282531154047,10.0,3.3333333333333357,2.781371909005673,0,0.00314716396014858,-0.016321128357930537,4656.8374,7153.0043,0.5579205719354439,1,-0.019468292318079117,1.3683577546225039
2021-08-26,20210826,21.00832273984831,10.0,3.3333333333333357,2.8264672190411195,0,0.01775112036529114,-0.028425945245154738,4551.7883,7118.8442,0.5611009133133221,1,-0.04617706561044588,1.305171008808738
2021-08-27,20210827,21.067761620674418,9.166666666666664,3.3333333333333357,2.8515935169631472,1,0.0029303371792801514,0.003947611060562739,4581.9921,7180.1088,0.5616251202470856,1,0.0010172738812825877,1.3064987251866065
2021-08-30,20210830,22.333838075444696,10.0,3.75,2.88734044101642,0,-0.003096481100622106,-0.02620921100603124,4552.3102,7226.8823,0.5594190721848555,1,-0.023112729905409135,1.276301973029607
2021-08-31,20210831,22.233459224924722,10.833333333333329,4.166666666666664,2.862851285265135,1,0.0030651286233696062,0.013321751764909351,4543.5399,7255.3418,0.553568560061726,1,0.010256623141539745,1.2893925213817754
2021-09-01,20210901,18.972649461872372,10.833333333333329,3.75,2.7931516569083294,0,0.0201981705383405,-0.0017275729025347797,4647.3717,7193.1,0.5500905862832576,1,-0.02192574344087528,1.2611216317633753
2021-09-02,20210902,20.493123064742953,11.666666666666664,4.166666666666664,2.759173396986372,0,0.003171532242046027,-0.00012244519918080954,4643.9356,7307.0084,0.5485533295768988,1,-0.0032939774412268363,1.2569675255577035
2021-09-03,20210903,19.67914365399023,10.833333333333336,3.75,2.7388181014704926,0,-0.0059849531800971745,-0.01950181760234615,4644.1068,7278.6809,0.5519771993404219,1,-0.013516864422248975,1.2399772659315702
2021-09-06,20210906,19.08728933884646,10.833333333333329,4.166666666666671,2.743459548611641,0,0.010815272705735346,0.004229515984336629,4721.726,7355.4013,0.5451615757188885,1,-0.006585756721398717,1.2318110773180797
2021-09-07,20210907,20.040087096623857,10.833333333333329,4.166666666666671,2.7278850142352566,1,-0.0075870077624203835,0.003829769722954568,4766.857,7498.9255,0.5477105211055285,1,0.011416777485374952,1.24587439029184
2021-09-08,20210908,21.80117581146633,11.666666666666664,4.583333333333336,2.7284277302312865,0,0.003352394776046319,0.0022583117701919786,4733.9718,7544.0411,0.5468155275659293,1,-0.0010940830058543405,1.2445113002939927
2021-09-09,20210909,22.001288851065276,12.5,5.0,2.705941347841895,1,-0.017611003710533257,0.006256292923640272,4730.1463,7617.4505,0.5417403277273414,1,0.02386729663417353,1.2742144206626904
2021-09-10,20210910,19.872066771508784,11.666666666666664,4.583333333333336,2.659294447854925,0,0.010425825251815013,0.007395843932591406,4786.5476,7607.6749,0.5416506097846971,1,-0.003029981319223607,1.2703535747713972
2021-09-13,20210913,19.53760965610561,12.5,4.583333333333336,2.635079361145466,1,-0.00259993124980773,-0.0002223898350135478,4771.5255,7648.7481,0.5403848259728892,1,0.002377541414794182,1.2733738930068481
2021-09-14,20210914,19.286782302727495,12.5,4.583333333333329,2.618814016895798,0,0.006880406629260261,-0.002885558216383144,4693.4835,7556.6157,0.5397123101054772,1,-0.009765964845643405,1.2609381683323833
2021-09-15,20210915,20.289219443330836,13.333333333333336,5.0,2.649490790027915,0,0.010109686682976182,-0.010169627343016296,4632.3685,7592.3059,0.5367792943480973,1,-0.02027931402599248,1.235367207249411
2021-09-16,20210916,19.143836157763808,12.5,5.0,2.6828436947581773,1,-0.0014564310819469295,0.011089844908409363,4608.1807,7446.9353,0.5340739577633888,1,0.012546275990356293,1.2508664651809978
2021-09-17,20210917,18.219359126819448,11.666666666666671,4.166666666666664,2.69756422495473,1,-0.006214117767852523,-0.00021848298791593557,4661.1945,7395.5645,0.5424684833715743,1,0.005995634779936587,1.2583662036646932
2021-09-22,20210922,19.429095666268132,12.5,4.583333333333336,2.66255658047175,1,-0.014804042939411288,-0.007579022035194005,4606.72,7453.6247,0.5400938972213568,1,0.007225020904217283,1.2674579257913312
2021-09-23,20210923,19.900543464605825,12.5,5.0,2.6582244118716014,0,-0.004358950610137247,-0.013949882842049344,4619.6195,7502.8391,0.5361058747508078,1,-0.009590932231912097,1.2553018227182666
2021-09-24,20210924,17.520017849691293,11.666666666666671,5.0,2.6592050628480264,1,0.008095154434469176,0.01039129837246211,4634.1582,7380.3843,0.5300804323572158,1,0.002296143937992934,1.2581841763888526
2021-09-27,20210927,14.77327446504708,10.833333333333336,4.166666666666671,2.632230316646318,1,-0.004032418664236315,0.00544774714961882,4716.4197,7170.5899,0.5335929285309879,1,0.009480165813855135,1.2701119710053876
2021-09-28,20210928,13.235242450971683,10.833333333333336,4.166666666666664,2.606036599619221,1,-0.013245707564806919,-0.010715028249099756,4730.2404,7198.8966,0.5294590684632963,1,0.0025306793157071628,1.273326217099043
2021-09-29,20210929,9.855205148642433,10.0,4.166666666666671,2.592638475798564,1,-0.006107064515316174,0.004689167075322187,4715.5933,7010.2192,0.5207321194555858,1,0.010796231590638361,1.2870733418292755
2021-09-30,20210930,10.776367880708662,9.166666666666664,4.166666666666671,2.622719047607716,0,0.009934964930661039,0.007979376487750045,4730.0472,7103.6076,0.523584087203584,1,-0.0019555884429109938,1.2845563560768154
2021-10-08,20211008,8.748290404866317,8.333333333333336,3.75,2.655370356998059,0,-0.0037557784424987473,-0.011584140816513044,4825.5855,7091.3356,0.5237662706304327,1,-0.007828362374014297,1.2745003834316027
2021-10-11,20211011,7.5147743657207755,7.5,3.3333333333333286,2.665885637756668,1,-0.0011386018363235273,0.005014911738608907,4840.89,7090.4673,0.526087202971168,1,0.006153513574932434,1.2823430388423056
2021-10-12,20211012,5.017499001867819,7.5,3.75,2.6660538728308043,1,-0.0031301528607472484,0.007796018526615711,4811.9175,6952.1903,0.5140847413392983,1,0.01092617138736296,1.2963541386620885
2021-10-13,20211013,4.01556890727403,7.5,4.166666666666671,2.675782180608257,1,-0.006402213936252066,-0.002742625665091203,4863.9597,6981.5947,0.5061009153243815,1,0.003659588271160863,1.3010982610632071
2021-10-14,20211014,4.482538307003807,8.333333333333329,4.583333333333336,2.699595829981811,0,0.019106457996772352,0.008145695458948499,4827.0568,7008.3326,0.5017059637071409,1,-0.010960762537823854,1.2868372319853179
2021-10-15,20211015,4.360613289626897,8.333333333333336,4.583333333333336,2.7024114004076796,1,-0.004146324654299649,0.0051621528623271296,4843.239,7024.1596,0.5013769518081957,1,0.009308477516626779,1.2988157274268115
2021-10-18,20211018,7.26498974963669,9.166666666666664,5.416666666666664,2.705762239336383,0,0.0017934675150224066,-0.008160257156293982,4757.9447,7068.1048,0.49827552582257245,-1,0.009953724671316388,1.3117437815763935
2021-10-19,20211019,6.070728539269666,9.166666666666664,5.416666666666671,2.7353596590421665,0,0.0023250381374446683,-0.00736441703516677,4807.5502,7120.3794,0.4950529628369525,-1,0.009689455172611439,1.3244538641459298
2021-10-20,20211020,7.2802148505117685,8.333333333333329,5.416666666666671,2.756599915387066,1,-0.002827730848225185,0.008316237551144079,4795.0509,7118.7959,0.49868843413067154,-1,-0.011143968399369264,1.309694192137465
2021-10-21,20211021,5.906453721144793,8.333333333333329,4.583333333333329,2.767227937399962,1,-0.010658186904836109,-0.0027942295557045194,4828.0428,7098.2542,0.5055481827610254,1,0.00786395734913159,1.3199935714048392
2021-10-22,20211022,3.1115568633042514,6.666666666666671,3.75,2.761740649341445,1,0.011486637729122728,0.01202498454870815,4876.8528,7026.0676,0.509316026743991,1,0.0005383468195854224,1.3207041857458781
2021-10-25,20211025,3.5820156881925342,7.5,4.166666666666664,2.7472777368278765,1,1.851363728033739e-05,0.011882730076262504,4869.75,7103.9856,0.5049311135395794,1,0.011864216438982167,1.336373306057437
2021-10-26,20211026,3.5303771951022824,7.5,4.166666666666671,2.756807660764936,0,0.0013868697797685403,0.0008691159246132507,4839.4888,7102.4335,0.5047917800796567,1,-0.0005177538551552896,1.3356813936262992
2021-10-27,20211027,2.3041205264218974,7.5,4.166666666666671,2.7947186969207483,0,0.0038200432809500917,-0.000725399394172932,4767.8448,7048.604,0.5014828650126828,1,-0.004545442675123024,1.3296101304193424
2021-10-28,20211028,0.13129523963126388,7.5,4.166666666666664,2.807192761112026,1,-0.0045571884066210044,-0.0031103986450484733,4747.062,6950.2768,0.4956196056508097,-1,-0.0014467897615725311,1.3276864640957686
2021-10-29,20211029,2.292599037835977,7.5,4.166666666666664,2.784244218550646,1,-0.00926840094385284,-0.0018912034287821289,4785.4902,7022.4992,0.5014517745077334,1,0.00737719751507071,1.337481069379489
2021-11-01,20211101,2.201259917449967,8.333333333333336,5.0,2.7747333018698805,1,-0.002544598369779605,0.0002819444393273862,4766.1931,7060.756,0.4902676238921971,-1,-0.002826542809106991,1.3337006218805176
2021-11-02,20211102,0.8527549740088531,7.5,5.0,2.7541033006557214,1,-0.0071913022674422455,0.0042727550090779776,4703.0615,6985.0998,0.48700220589911825,-1,-0.011464057276520223,1.3184110015615487
2021-11-03,20211103,3.0208509874123024,8.333333333333336,5.833333333333336,2.753430973989195,0,0.004000620159738233,0.0027688512084347305,4674.3396,7017.8541,0.48191887329851624,-1,0.0012317689513035024,1.3200349792983292
2021-11-04,20211104,4.2730905052352455,7.5,5.833333333333336,2.724031204407774,0,0.0031073115800510642,-0.005891648609751665,4720.779,7073.8522,0.4856659137037389,-1,0.00899896018980273,1.3319139215261822
2021-11-05,20211105,2.0238827701347972,8.333333333333336,5.833333333333336,2.7565444899788205,1,0.009682748592355628,0.00994874403664281,4703.0488,6991.9077,0.4792326182309053,-1,-0.00026599544428718147,1.3315596384908734
2021-11-08,20211108,2.3232694012395854,9.166666666666664,6.25,2.771942049675061,0,0.002174789396069965,-0.008417172843083298,4697.6939,7026.9715,0.4743956096541219,-1,0.010591962239153263,1.3456634679009494
2021-11-09,20211109,2.3623216203450568,10.0,6.25,2.780454255099671,0,0.00860934467453256,-0.004644749022568395,4682.9894,7081.7539,0.4741298710179604,-1,0.013254093697100955,1.3634990175892745
2021-11-10,20211110,3.777970675392538,10.0,6.25,2.7791675744097226,0,0.014574424537378006,0.013343572330325681,4653.0079,7062.3313,0.47794121018108116,-1,0.0012308522070523242,1.365177283364388
2021-11-11,20211111,3.7921593972099856,10.0,6.25,2.7279155054660933,0,0.01806615369523712,0.002372617080632855,4741.9104,7119.8589,0.47797942409711286,-1,0.015693536614604264,1.3866017430462931
2021-11-12,20211112,3.308729157868896,10.833333333333336,7.083333333333329,2.7471681792767066,1,-0.003501364309191346,-0.0018676375207048457,4722.2489,7156.6127,0.46577532895801776,-1,-0.0016337267884865003,1.3843364146337163
2021-11-15,20211115,0.9971925008590574,10.0,6.666666666666664,2.7694841913617743,0,0.006404808111123872,0.006348275255158242,4730.7181,7098.2129,0.465195781116693,-1,5.6532855965629736e-05,1.3844146751248527
2021-11-16,20211116,-0.15300519929110123,10.0,6.25,2.7854253790942227,1,-0.006303857211640507,-0.003930012204763522,4741.7172,7045.9387,0.46736559126052574,-1,-0.0023738450068769845,1.3811282892608603
2021-11-17,20211117,1.6349120229575718,10.833333333333336,6.666666666666671,2.7960809108622353,1,-0.008780573082517007,-0.0013482141661242952,4728.3089,7104.5344,0.4665385543500625,-1,-0.007432358916392712,1.37086324810549
2021-11-18,20211118,2.507098658244253,10.833333333333336,6.666666666666664,2.8474071782659753,1,0.004538781039249651,0.009124479137229358,4677.9137,7084.6827,0.4688823327190956,-1,-0.004585698097979707,1.3645768831160625
2021-11-19,20211119,3.083906141661288,10.833333333333336,6.25,2.877168238980171,1,-0.015525906443478399,-0.009001127679573617,4731.6472,7169.8759,0.4757012755505414,-1,-0.006524778763904782,1.3556733208473914
2021-11-22,20211122,2.6933764741113677,10.833333333333336,6.25,2.9124929127026733,0,-0.011642004979150244,-0.016212444546049865,4731.7348,7255.0736,0.47465002814421564,-1,0.00457043956689962,1.3618693438327825
2021-11-23,20211123,0.4705155450789249,10.833333333333336,6.666666666666664,2.9241692809901005,1,0.005729824883492274,0.011047053371460391,4738.2971,7261.3791,0.46341185552825226,-1,-0.0053172284879681175,1.3546279733608644
2021-11-24,20211124,-0.5188855256708464,10.0,6.25,2.956381151218335,1,-0.0007027197046276523,0.0037104832094982942,4756.3976,7256.1117,0.46638259607425553,-1,-0.0044132029141259466,1.3486497252412717
2021-11-25,20211125,0.012445931196396032,9.166666666666664,6.25,2.985630194697191,0,0.008408810465464045,0.004755518788660762,4734.7218,7233.5423,0.46818048916141225,-1,0.003653291676803283,1.3535767360574187
2021-11-26,20211126,0.17350223294834421,9.166666666666671,6.25,3.041234469291085,0,-0.00414267706468896,-0.007964138859699599,4690.8385,7219.8622,0.46861336378602847,-1,0.003821461795010639,1.3587493778408772
2021-11-29,20211129,-1.599965128362797,10.0,6.25,3.0981416334208016,1,-0.001475410514883091,-0.0008251822605501724,4678.9022,7221.8978,0.4634796588341341,-1,-0.0006502282543329185,1.3578658806048478
2021-11-30,20211130,-0.4719338104166724,10.833333333333336,6.25,3.1999330920915345,0,0.007491042005595361,0.001826585717728424,4645.2548,7252.7552,0.4661385844357234,-1,0.005664456287866937,1.36555745253032
2021-12-01,20211201,-2.05260866503815,10.833333333333336,6.25,3.2689609239310897,1,-0.017950460689853842,-0.005251073780389914,4663.8387,7272.837,0.46189524591720044,-1,-0.012699386909463928,1.3482157100935355
2021-12-02,20211202,-3.67248439883776,9.166666666666664,5.833333333333329,3.295896622095796,1,0.006834381062127193,0.008717973149853009,4678.3307,7229.988,0.46354199157386106,-1,-0.001883592087725816,1.3456762216494556
2021-12-03,20211203,-0.3141280944465876,9.166666666666664,5.833333333333336,3.310612186992686,1,0.002624022881576593,0.006625997133071326,4723.6298,7301.9173,0.4725672828890513,-1,-0.004001974251494733,1.3402908600595658
2021-12-06,20211206,-3.2556454344124504,8.333333333333329,5.416666666666671,3.3096227441751758,1,-0.0028020116448164156,-0.0006720926144764272,4733.9027,7240.4558,0.47029241121342646,-1,-0.0021299190303399884,1.3374361490505342
2021-12-07,20211207,-4.286543555227773,7.5,4.583333333333329,3.282734535426654,0,-0.005819310323443072,-0.017918591995965683,4774.6585,7206.8257,0.47842780293160925,-1,0.01209928167252261,1.3536181657369106
2021-12-08,20211208,-3.805356858886803,7.5,4.583333333333336,3.280624751365879,1,-0.013518592808180019,0.0010086844974481757,4844.2464,7302.9905,0.4797240119966812,-1,-0.014527277305628195,1.3339537792773148
2021-12-09,20211209,-6.750369656273371,7.5,4.583333333333336,3.244696092244609,0,0.0036953474786540763,-0.007508215709240207,4931.7633,7320.3177,0.47179573231522803,-1,0.011203563187894283,1.3488988147331784
2021-12-10,20211210,-8.10643347803014,7.5,4.583333333333329,3.177393681813007,0,0.004206381439855189,0.002198413083310813,4914.4954,7306.646,0.4681496039810281,-1,0.0020079683565443762,1.3516073608693429
2021-12-13,20211213,-9.353957122028419,6.666666666666664,5.0,3.0629652408040218,1,-0.008040962408581764,-0.007818714084004474,4945.9718,7353.0306,0.45991447434263827,-1,-0.00022224832457728994,1.3513069683979033
2021-12-14,20211214,-7.560247626143344,5.833333333333329,5.0,3.0065629641937495,0,0.009191780788303738,0.008648573179883101,4914.7931,7324.1331,0.46509727521438965,-1,0.0005432076084206372,1.352041008624449
2021-12-15,20211215,-7.69170996689666,5.0,5.0,2.980262124970051,1,-0.015921696102381477,-0.013779939890225745,4871.6384,7314.2586,0.46511426766977965,-1,-0.002141756212155732,1.3491452663951382
2021-12-16,20211216,-7.740384729629774,5.0,5.0,2.9559488755427124,1,-0.010393653824110727,-0.0023413867762268614,4893.7497,7380.9974,0.4649835604846011,-1,-0.008052267047883865,1.3382815884237362
2021-12-17,20211217,-8.924845419954437,5.0,5.0,2.950322468139895,1,0.007597382084714166,0.010834200613550893,4817.7698,7314.5601,0.4618044326401314,-1,-0.003236818528836727,1.3339498137815253
2021-12-20,20211220,-7.696625793167826,5.833333333333336,5.0,2.933128903078007,0,0.010512916304474151,0.0007403470476150531,4761.6813,7195.9732,0.46473107046180184,-1,0.009772569256859098,1.3469859307218797
2021-12-21,20211221,-5.01493791109705,5.833333333333336,5.416666666666664,2.9237254012222826,0,-0.004782207347570067,-0.0061979082802940955,4788.9649,7275.4675,0.4666748828453562,-1,0.0014157009327240289,1.3488928599603687
2021-12-22,20211222,-6.88862417127406,5.833333333333336,5.833333333333329,2.916352623050847,0,0.014023428651890768,-0.00870609243573528,4785.5996,7302.463,0.45639675839350397,-1,0.022729521087626048,1.379552548665786
2021-12-23,20211223,-7.746706736786621,5.833333333333336,6.25,2.8949806150810002,0,-0.007482353065466518,-0.011360682726727078,4825.8408,7337.19,0.4488660325394715,-1,0.00387832966126056,1.384902908234544
2021-12-24,20211224,-5.8914782669149375,5.833333333333336,6.25,2.8767262533867286,1,-0.0012147273751331733,0.0003769879535429066,4805.8489,7278.7556,0.4538249244380184,-1,-0.00159171532867608,1.382698537046779
2021-12-27,20211227,-0.318722874659251,6.666666666666664,6.25,2.861196531552008,0,-0.021126303202482655,-0.033712669461008704,4798.7583,7272.7493,0.46840141844048033,-1,0.01258636625852605,1.4001016872591778
2021-12-28,20211228,-1.109940546383534,6.666666666666671,6.25,2.8090865908404945,0,0.008758423902203383,0.005726564135955403,4834.706,7286.0336,0.46627542909887343,-1,0.0030318597662479796,1.4043465992334347
2021-12-29,20211229,3.6250361476828985,5.833333333333336,6.25,2.7775003046245543,0,-0.018547556144022814,-0.026046209019425226,4747.9208,7247.7741,0.4793850166054054,-1,0.007498652875402412,1.4148773068978382
2021-12-30,20211230,2.6789409978324414,6.666666666666671,6.25,2.759471664553842,1,-0.013177812918788168,-0.0038429039037569668,4780.3699,7310.96,0.4764658581161553,-1,-0.0093349090150312,1.4016695559705146
2021-12-31,20211231,5.793937350166615,6.666666666666671,6.666666666666664,2.740605018776688,0,0.015230201668316123,0.014600981987773043,4792.9137,7359.4024,0.47958210465783263,-1,0.0006292196805430805,1.4025515140407494
2022-01-04,20220104,6.436879292933284,6.666666666666671,6.666666666666664,2.742703329835657,1,-0.0058888837470733035,0.009822331750824365,4779.4839,7354.4562,0.4813144308140694,-1,-0.015711215497897668,1.3805157249567526
2022-01-05,20220105,6.540837173695245,5.833333333333336,6.25,2.717254323614444,1,0.009535316116887849,0.014955818301291002,4751.6706,7222.6747,0.48724438988385194,-1,-0.005420502184403153,1.3730326364540215
2022-01-06,20220106,9.077432275748109,6.666666666666664,6.666666666666664,2.7087862439460446,1,-0.0033717092635131563,-0.00037148764177774574,4687.4347,7229.9601,0.48843332914124454,-1,-0.0030002216217354105,1.3689132342507837
2022-01-07,20220107,6.199067358210783,5.833333333333329,6.25,2.731075539482905,0,-0.0058622521420942375,-0.01395537012360959,4704.7564,7175.676,0.4863227676210497,-1,0.008093117981515352,1.3799920105620331
2022-01-10,20220110,6.101230172697377,5.833333333333336,6.25,2.7376331698397993,1,-0.010581403856420701,-0.007313199131181669,4724.5464,7191.4511,0.4860589550600778,-1,-0.0032682047252390323,1.3754819141523222
2022-01-11,20220111,3.087838562646354,5.833333333333329,6.25,2.7918706439542875,1,0.008281248633284166,0.00964527092165679,4686.5565,7135.2232,0.477938028516138,-1,-0.0013640222883726238,1.373605726164165
2022-01-12,20220112,3.4329505417356216,5.833333333333336,6.25,2.7984529095310395,0,0.004466789617592726,0.0017389818429940362,4729.6343,7196.9327,0.4788675764410975,-1,0.0027278077745986895,1.377352658543229
2022-01-13,20220113,3.1709924092810766,6.666666666666664,6.25,2.785394907176444,0,0.001261775274849164,-0.0004791470615266302,4654.3305,7097.7594,0.4777908812395053,-1,0.0017409223363757942,1.3797505225515534
2022-01-14,20220114,5.246420029175958,5.833333333333329,6.25,2.75505387187072,1,0.005374523764084982,0.009785044556272826,4605.955,7081.1408,0.48375435328881755,-1,-0.004410520792187844,1.3736651041838077
2022-01-17,20220117,8.273730698816898,5.833333333333329,6.25,2.742544805543467,1,-0.005832114064471483,0.004695113111345295,4640.9482,7157.8593,0.491918543990625,-1,-0.010527227175816778,1.3592042195685727
2022-01-18,20220118,5.51406131043445,5.0,6.25,2.7236123142948956,1,-0.01467247743518385,-0.011992041080320703,4689.7381,7163.1586,0.4848473322538075,-1,-0.002680436354863147,1.3555609591647577
2022-01-19,20220119,4.553015741366238,5.0,5.833333333333336,2.696772778188035,1,0.007866075760295521,0.015131171435897928,4667.3108,7118.762,0.4875354285111239,-1,-0.0072650956756024065,1.3457126791023144
2022-01-20,20220120,1.0169463034650406,4.166666666666664,5.416666666666664,2.6270598032051202,1,-0.02083640921155816,-0.01779301043716841,4732.7625,7056.7854,0.4836519465713514,-1,-0.0030433987743897495,1.3416171387840536
2022-01-21,20220121,1.6986975863416305,4.166666666666664,5.416666666666664,2.582584136134384,0,0.00851322564295276,0.00806452375857436,4697.3503,6976.6155,0.4854899006281772,-1,0.00044870188437839964,1.3422191249223403
2022-01-24,20220124,1.552406474983691,5.833333333333336,5.833333333333329,2.5467397150108324,1,0.0013578798280280413,0.004967716441918402,4691.6443,6979.2456,0.4790760919948792,-1,-0.0036098366138903604,1.3373739331813317
