,银行,证券,房地产,酒,消费,农业,食品饮料,半导体,5G,计算机,软件,医药,医疗,生物科技,煤炭,钢铁,有色金属,光伏,新能车,环保,军工,高端装备,机械设备,传媒,电子,通信,物流,公用事业,基建,现金,总资产,收益率,峰值,回撤
2024-03-15,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,751533.7423312884,-0.004065040650406471,1053169.7341513294,-0.2864077669902913
2024-03-18,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,765848.6707566463,0.019047619047619202,1053169.7341513294,-0.2728155339805825
2024-03-19,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,753578.7321063395,-0.01602136181575442,1053169.7341513294,-0.28446601941747574
2024-03-20,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,754601.2269938651,0.0013568521031208647,1053169.7341513294,-0.283495145631068
2024-03-21,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,741308.7934560328,-0.017615176151761558,1053169.7341513294,-0.29611650485436897
2024-03-22,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,723926.3803680982,-0.02344827586206899,1053169.7341513294,-0.3126213592233011
2024-03-25,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,715746.4212678936,-0.011299435028248594,1053169.7341513294,-0.32038834951456324
2024-03-26,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,724948.8752556237,0.0128571428571429,1053169.7341513294,-0.3116504854368933
2024-03-27,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,704498.9775051124,-0.028208744710860434,1053169.7341513294,-0.33106796116504866
2024-03-28,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,708588.9570552147,0.005805515239477588,1053169.7341513294,-0.3271844660194176
2024-03-29,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,711656.4417177914,0.0043290043290042934,1053169.7341513294,-0.3242718446601943
2024-04-01,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,738241.3087934561,0.037356321839080664,1053169.7341513294,-0.2990291262135923
2024-04-02,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,730061.3496932515,-0.011080332409972304,1053169.7341513294,-0.30679611650485444
2024-04-03,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,726993.8650306748,-0.004201680672268893,1053169.7341513294,-0.30970873786407777
2024-04-08,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,708588.9570552147,-0.025316455696202556,1053169.7341513294,-0.3271844660194176
2024-04-09,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,712678.9366053169,0.005772005772005873,1053169.7341513294,-0.3233009708737865
2024-04-10,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,698364.0081799591,-0.020086083213773254,1053169.7341513294,-0.3368932038834952
2024-04-11,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,698364.0081799591,0.0,1053169.7341513294,-0.3368932038834952
2024-04-12,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,682004.0899795502,-0.02342606149341131,1053169.7341513294,-0.3524271844660194
2024-04-15,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,688139.0593047036,0.008995502248875686,1053169.7341513294,-0.34660194174757275
2024-04-16,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,670756.646216769,-0.025260029717682042,1053169.7341513294,-0.36310679611650487
2024-04-17,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,687116.564417178,0.024390243902439046,1053169.7341513294,-0.34757281553398056
2024-04-18,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,682004.0899795502,-0.007440476190476164,1053169.7341513294,-0.3524271844660194
2024-04-19,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,666666.6666666667,-0.022488755622188994,1053169.7341513294,-0.36699029126213595
2024-04-22,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,668711.6564417179,0.0030674846625766694,1053169.7341513294,-0.3650485436893204
2024-04-23,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,659509.2024539878,-0.013761467889908285,1053169.7341513294,-0.3737864077669903
2024-04-24,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,655419.2229038855,-0.006201550387596955,1053169.7341513294,-0.37766990291262137
2024-04-25,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,652351.7382413088,-0.004680187207488307,1053169.7341513294,-0.3805825242718447
2024-04-26,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,666666.6666666667,0.021943573667711602,1053169.7341513294,-0.36699029126213595
2024-04-29,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,689161.5541922292,0.033742331288343586,1053169.7341513294,-0.345631067961165
2024-04-30,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,673824.1308793457,-0.022255192878338326,1053169.7341513294,-0.36019417475728155
2024-05-06,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,683026.5848670758,0.01365705614567525,1053169.7341513294,-0.35145631067961164
2024-05-07,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,684049.0797546013,0.0014970059880239361,1053169.7341513294,-0.35048543689320383
2024-05-08,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,674846.6257668713,-0.013452914798206317,1053169.7341513294,-0.3592233009708738
2024-05-09,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,691206.5439672803,0.0242424242424244,1053169.7341513294,-0.3436893203883495
2024-05-10,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,687116.564417178,-0.00591715976331364,1053169.7341513294,-0.34757281553398056
2024-05-13,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,688139.0593047036,0.0014880952380953438,1053169.7341513294,-0.34660194174757275
2024-05-14,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,682004.0899795502,-0.008915304606240682,1053169.7341513294,-0.3524271844660194
2024-05-15,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,673824.1308793457,-0.01199400299850073,1053169.7341513294,-0.36019417475728155
2024-05-16,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,672801.6359918201,-0.0015174506828528056,1053169.7341513294,-0.3611650485436893
2024-05-17,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,672801.6359918201,0.0,1053169.7341513294,-0.3611650485436893
2024-05-20,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,673824.1308793457,0.001519756838905817,1053169.7341513294,-0.36019417475728155
2024-05-21,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,664621.6768916156,-0.01365705614567525,1053169.7341513294,-0.36893203883495146
2024-05-22,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,703476.4826175869,0.05846153846153834,1053169.7341513294,-0.3320388349514565
2024-05-23,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,686094.0695296525,-0.024709302325581106,1053169.7341513294,-0.3485436893203883
2024-05-24,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,676891.6155419224,-0.013412816691505292,1053169.7341513294,-0.3572815533980582
2024-05-27,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,674846.6257668713,-0.0030211480362537513,1053169.7341513294,-0.3592233009708738
2024-05-28,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,669734.1513292434,-0.007575757575757569,1053169.7341513294,-0.3640776699029126
2024-05-29,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,687116.564417178,0.025954198473282508,1053169.7341513294,-0.34757281553398056
2024-05-30,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,683026.5848670758,-0.005952380952380931,1053169.7341513294,-0.35145631067961164
2024-05-31,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,674846.6257668713,-0.0119760479041916,1053169.7341513294,-0.3592233009708738
2024-06-03,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,670756.646216769,-0.0060606060606061,1053169.7341513294,-0.36310679611650487
2024-06-04,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,680981.5950920247,0.015243902439024515,1053169.7341513294,-0.35339805825242715
2024-06-05,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,671779.1411042946,-0.013513513513513598,1053169.7341513294,-0.36213592233009706
2024-06-06,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,655419.2229038855,-0.024353120243531312,1053169.7341513294,-0.37766990291262137
2024-06-07,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,647239.263803681,-0.012480499219968855,1053169.7341513294,-0.3854368932038835
2024-06-11,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,650306.7484662577,0.004739336492890933,1053169.7341513294,-0.38252427184466026
2024-06-12,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,647239.263803681,-0.004716981132075526,1053169.7341513294,-0.3854368932038835
2024-06-13,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,646216.7689161554,-0.0015797788309637184,1053169.7341513294,-0.38640776699029133
2024-06-14,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,642126.7893660532,-0.006329113924050667,1053169.7341513294,-0.3902912621359224
2024-06-17,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,640081.799591002,-0.0031847133757961776,1053169.7341513294,-0.3922330097087379
2024-06-18,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,644171.7791411043,0.006389776357827559,1053169.7341513294,-0.38834951456310685
2024-06-19,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,631901.8404907975,-0.01904761904761909,1053169.7341513294,-0.4000000000000001
2024-06-20,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,617586.9120654397,-0.02265372168284774,1053169.7341513294,-0.41359223300970877
2024-06-21,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,616564.4171779142,-0.0016556291390728006,1053169.7341513294,-0.4145631067961165
2024-06-24,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,603271.9836400818,-0.021558872305140975,1053169.7341513294,-0.4271844660194175
2024-06-25,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,587934.5603271984,-0.025423728813559365,1053169.7341513294,-0.44174757281553406
2024-06-26,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,596114.5194274029,0.013913043478260834,1053169.7341513294,-0.4339805825242719
2024-06-27,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,581799.591002045,-0.02401372212692976,1053169.7341513294,-0.44757281553398065
2024-06-28,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,580777.0961145194,-0.0017574692442882123,1053169.7341513294,-0.44854368932038846
2024-07-01,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,585889.5705521472,0.008802816901408494,1053169.7341513294,-0.4436893203883496
2024-07-02,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,573619.6319018406,-0.02094240837696315,1053169.7341513294,-0.4553398058252427
2024-07-03,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,570552.1472392639,-0.005347593582887722,1053169.7341513294,-0.458252427184466
2024-07-04,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,560327.1983640082,-0.017921146953405076,1053169.7341513294,-0.46796116504854374
2024-07-05,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,564417.1779141105,0.007299270072992803,1053169.7341513294,-0.46407766990291266
2024-07-08,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,546012.2699386504,-0.032608695652173836,1053169.7341513294,-0.48155339805825237
2024-07-09,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,548057.2597137014,0.003745318352059712,1053169.7341513294,-0.47961165048543697
2024-07-10,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,548057.2597137014,0.0,1053169.7341513294,-0.47961165048543697
2024-07-11,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,568507.1574642127,0.03731343283582089,1053169.7341513294,-0.4601941747572816
2024-07-12,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,572597.137014315,0.007194244604316502,1053169.7341513294,-0.4563106796116505
2024-07-15,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,566462.1676891616,-0.010714285714285787,1053169.7341513294,-0.4621359223300971
2024-07-16,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,577709.6114519427,0.019855595667869874,1053169.7341513294,-0.4514563106796117
2024-07-17,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,577709.6114519427,0.0,1053169.7341513294,-0.4514563106796117
2024-07-18,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,580777.0961145194,0.005309734513274433,1053169.7341513294,-0.44854368932038846
2024-07-19,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,588957.0552147239,0.014084507042253502,1053169.7341513294,-0.4407766990291263
2024-07-22,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,587934.5603271984,-0.0017361111111111605,1053169.7341513294,-0.44174757281553406
2024-07-23,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,573619.6319018406,-0.024347826086956403,1053169.7341513294,-0.4553398058252427
2024-07-24,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,563394.6830265849,-0.017825311942959,1053169.7341513294,-0.4650485436893204
2024-07-25,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,577709.6114519427,0.025408348457350183,1053169.7341513294,-0.4514563106796117
2024-07-26,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,579754.6012269938,0.003539823008849474,1053169.7341513294,-0.4495145631067962
2024-07-29,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,568507.1574642127,-0.0194003527336859,1053169.7341513294,-0.4601941747572816
2024-07-30,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,566462.1676891616,-0.003597122302158251,1053169.7341513294,-0.4621359223300971
2024-07-31,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,585889.5705521472,0.03429602888086625,1053169.7341513294,-0.4436893203883496
2024-08-01,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,579754.6012269938,-0.010471204188481686,1053169.7341513294,-0.4495145631067962
2024-08-02,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,573619.6319018406,-0.01058201058201036,1053169.7341513294,-0.4553398058252427
2024-08-05,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,565439.672801636,-0.014260249554367221,1053169.7341513294,-0.46310679611650485
2024-08-06,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,585889.5705521472,0.03616636528028927,1053169.7341513294,-0.4436893203883496
2024-08-07,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,584867.0756646217,-0.0017452006980802626,1053169.7341513294,-0.4446601941747574
2024-08-08,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,581799.591002045,-0.005244755244755206,1053169.7341513294,-0.44757281553398065
2024-08-09,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,574642.1267893661,-0.012302284710017375,1053169.7341513294,-0.45436893203883494
2024-08-12,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,572597.137014315,-0.003558718861209953,1053169.7341513294,-0.4563106796116505
2024-08-13,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,573619.6319018406,0.0017857142857142794,1053169.7341513294,-0.4553398058252427
2024-08-14,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,566462.1676891616,-0.012477718360071277,1053169.7341513294,-0.4621359223300971
2024-08-15,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,574642.1267893661,0.014440433212996373,1053169.7341513294,-0.45436893203883494
2024-08-16,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,567484.6625766872,-0.01245551601423489,1053169.7341513294,-0.46116504854368934
2024-08-19,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,561349.6932515338,-0.010810810810810811,1053169.7341513294,-0.4669902912621359
2024-08-20,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,554192.2290388548,-0.012750455373406244,1053169.7341513294,-0.4737864077669903
2024-08-21,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,549079.754601227,-0.009225092250922495,1053169.7341513294,-0.47864077669902916
2024-08-22,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,538854.8057259715,-0.01862197392923637,1053169.7341513294,-0.48834951456310677
2024-08-23,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,538854.8057259715,0.0,1053169.7341513294,-0.48834951456310677
2024-08-26,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,544989.7750511249,0.011385199240986799,1053169.7341513294,-0.4825242718446601
2024-08-27,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,539877.300613497,-0.009380863039399667,1053169.7341513294,-0.487378640776699
2024-08-28,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,539877.300613497,0.0,1053169.7341513294,-0.487378640776699
2024-08-29,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,559304.7034764827,0.0359848484848484,1053169.7341513294,-0.4689320388349515
2024-08-30,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,566462.1676891616,0.012797074954296273,1053169.7341513294,-0.4621359223300971
2024-09-02,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,555214.7239263804,-0.019855595667870096,1053169.7341513294,-0.47281553398058257
2024-09-03,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,561349.6932515338,0.011049723756906049,1053169.7341513294,-0.4669902912621359
2024-09-04,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,563394.6830265849,0.0036429872495447047,1053169.7341513294,-0.4650485436893204
2024-09-05,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,567484.6625766872,0.007259528130671544,1053169.7341513294,-0.46116504854368934
2024-09-06,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,555214.7239263804,-0.021621621621621623,1053169.7341513294,-0.47281553398058257
2024-09-09,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,550102.2494887526,-0.009208103130755041,1053169.7341513294,-0.4776699029126214
2024-09-10,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,549079.754601227,-0.0018587360594795044,1053169.7341513294,-0.47864077669902916
2024-09-11,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,558282.2085889571,0.016759776536312998,1053169.7341513294,-0.46990291262135925
2024-09-12,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,559304.7034764827,0.001831501831501825,1053169.7341513294,-0.4689320388349515
2024-09-13,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,548057.2597137014,-0.020109689213894,1053169.7341513294,-0.47961165048543697
2024-09-18,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,543967.2801635993,-0.007462686567163979,1053169.7341513294,-0.48349514563106794
2024-09-19,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,551124.7443762781,0.013157894736841813,1053169.7341513294,-0.47669902912621365
2024-09-20,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,544989.7750511249,-0.011131725417439564,1053169.7341513294,-0.4825242718446601
2024-09-23,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,536809.8159509203,-0.01500938086303949,1053169.7341513294,-0.4902912621359223
2024-09-24,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,556237.218813906,0.036190476190476106,1053169.7341513294,-0.4718446601941748
2024-09-25,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,561349.6932515338,0.009191176470588314,1053169.7341513294,-0.4669902912621359
2024-09-26,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,584867.0756646217,0.041894353369763104,1053169.7341513294,-0.4446601941747574
2024-09-27,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,625766.8711656441,0.06993006993007,1053169.7341513294,-0.4058252427184467
2024-09-30,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,688139.0593047036,0.0996732026143794,1053169.7341513294,-0.34660194174757275
2024-10-08,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,756646.2167689162,0.09955423476968783,1053169.7341513294,-0.28155339805825247
2024-10-09,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,699386.5030674847,-0.07567567567567568,1053169.7341513294,-0.33592233009708744
2024-10-10,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,695296.5235173824,-0.005847953216374324,1053169.7341513294,-0.3398058252427185
2024-10-11,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,662576.6871165645,-0.04705882352941171,1053169.7341513294,-0.370873786407767
2024-10-14,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,673824.1308793457,0.016975308641975273,1053169.7341513294,-0.36019417475728155
2024-10-15,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,656441.7177914111,-0.025796661608497806,1053169.7341513294,-0.3766990291262136
2024-10-16,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,640081.799591002,-0.02492211838006242,1053169.7341513294,-0.3922330097087379
2024-10-17,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,630879.345603272,-0.014376996805111841,1053169.7341513294,-0.40097087378640783
2024-10-18,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,658486.7075664622,0.04376012965964349,1053169.7341513294,-0.3747572815533981
2024-10-21,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,684049.0797546013,0.03881987577639756,1053169.7341513294,-0.35048543689320383
2024-10-22,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,699386.5030674847,0.022421524663676973,1053169.7341513294,-0.33592233009708744
2024-10-23,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,738241.3087934561,0.05555555555555558,1053169.7341513294,-0.2990291262135923
2024-10-24,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,708588.9570552147,-0.040166204986149645,1053169.7341513294,-0.3271844660194176
2024-10-25,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,775051.1247443763,0.09379509379509399,1053169.7341513294,-0.2640776699029127
2024-10-28,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,759713.7014314929,-0.01978891820580464,1053169.7341513294,-0.27864077669902915
2024-10-29,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,740286.2985685072,-0.025572005383580176,1053169.7341513294,-0.2970873786407768
2024-10-30,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,747443.7627811861,0.009668508287292932,1053169.7341513294,-0.2902912621359224
2024-10-31,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,771983.6400817996,0.03283173734610112,1053169.7341513294,-0.266990291262136
2024-11-01,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,749488.7525562373,-0.029139072847682024,1053169.7341513294,-0.2883495145631068
2024-11-04,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,753578.7321063395,0.005457025920873049,1053169.7341513294,-0.28446601941747574
2024-11-05,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,770961.145194274,0.023066485753052923,1053169.7341513294,-0.2679611650485438
2024-11-06,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,763803.6809815952,-0.009283819628647105,1053169.7341513294,-0.27475728155339807
2024-11-07,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,760736.1963190185,-0.004016064257028162,1053169.7341513294,-0.2776699029126214
2024-11-08,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,760736.1963190185,0.0,1053169.7341513294,-0.2776699029126214
2024-11-11,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,780163.5991820041,0.025537634408602017,1053169.7341513294,-0.25922330097087387
2024-11-12,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,770961.145194274,-0.011795543905635641,1053169.7341513294,-0.2679611650485438
2024-11-13,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,774028.6298568507,0.003978779840848823,1053169.7341513294,-0.26504854368932046
2024-11-14,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,754601.2269938651,-0.02509907529722577,1053169.7341513294,-0.283495145631068
2024-11-15,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,728016.3599182004,-0.035230352303523116,1053169.7341513294,-0.30873786407767
2024-11-18,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,713701.4314928425,-0.01966292134831471,1053169.7341513294,-0.32233009708737875
